"terrain_ruggedness_index","sws_mean","o2_mean","si_mean","thetao_mean","Freq","resp.var"
310,0.4,190,280,-2,234,"out"
30,0,260,10,10,232,"in"
30,0,200,10,14,233,"in"
140,0,210,10,8,233,"in"
110,0.5,370,140,0,234,"out"
100,0.1,300,10,2,229,"in"
30,0,310,10,2,233,"in"
10,0,270,10,4,233,"in"
400,0.4,140,280,4,234,"out"
810,1.1,200,110,6,234,"out"
330,0,260,10,4,233,"in"
690,0.9,290,50,2,234,"out"
380,0.2,360,60,6,234,"out"
260,0,260,10,4,233,"in"
990,0.8,170,70,4,234,"out"
220,0.1,320,200,18,234,"out"
20,0.7,280,210,18,234,"out"
640,1.1,30,240,2,234,"out"
210,0.4,240,20,-2,234,"out"
1160,0.5,80,50,14,234,"out"
0,0.1,320,10,0,233,"in"
850,0.2,0,40,2,234,"out"
90,0,220,10,6,232,"in"
590,0.5,180,220,2,234,"out"
750,0.8,410,100,16,234,"out"
220,0.2,300,10,4,231,"in"
860,0.1,100,20,14,234,"out"
50,0,190,10,10,232,"in"
320,0.2,260,50,20,234,"out"
20,0,270,10,10,230,"in"
150,0,300,10,2,229,"in"
920,1,130,50,0,234,"out"
80,0.4,250,60,12,234,"out"
250,0.6,310,120,10,234,"out"
760,0.5,190,130,14,234,"out"
60,0,190,10,10,230,"in"
550,0.6,280,250,10,234,"out"
980,1.2,300,30,2,234,"out"
160,0.3,370,140,0,234,"out"
810,0.3,310,130,20,234,"out"
460,0.4,230,50,18,234,"out"
40,0,310,10,4,232,"in"
40,0,310,10,4,232,"in"
20,0.5,220,60,18,234,"out"
0,0.3,120,10,18,234,"out"
1190,1.3,0,240,4,234,"out"
1260,0.4,100,110,0,234,"out"
330,1.1,320,180,14,234,"out"
100,0,180,10,12,233,"in"
150,0.4,340,190,8,234,"out"
10,0,270,10,4,233,"in"
240,0.2,300,10,2,232,"in"
1070,0.5,250,140,-2,234,"out"
1080,0,330,220,20,234,"out"
680,0.5,380,250,2,234,"out"
330,0.2,60,240,18,234,"out"
10,0,310,10,2,201,"in"
570,0.4,240,200,2,234,"out"
910,0.1,330,130,0,234,"out"
20,0,290,10,8,232,"in"
0,0,320,0,0,232,"in"
80,0,220,10,8,233,"in"
120,0.8,290,270,6,234,"out"
1120,0.6,0,220,16,234,"out"
140,0.2,300,10,4,231,"in"
10,0,300,10,4,210,"in"
840,0.6,130,130,20,234,"out"
1140,0.2,190,170,10,234,"out"
660,0.9,100,290,18,234,"out"
540,0.2,130,200,16,234,"out"
0,1.2,90,130,2,234,"out"
1090,0.6,60,60,18,234,"out"
310,1.3,170,280,12,234,"out"
510,0,150,250,6,234,"out"
260,0,260,10,4,233,"in"
950,1.3,210,120,12,234,"out"
310,0.1,300,10,2,232,"in"
340,0,300,10,2,233,"in"
470,0.3,120,130,0,234,"out"
10,0.1,280,10,4,227,"in"
60,0.4,290,220,-2,234,"out"
700,1,280,230,14,234,"out"
20,0,190,10,10,226,"in"
780,0.6,130,0,20,234,"out"
260,0.1,300,10,2,232,"in"
100,0.1,300,10,2,229,"in"
50,0,300,0,6,233,"in"
110,0.1,200,10,10,231,"in"
20,0,190,10,12,232,"in"
50,0,200,10,12,232,"in"
0,0,260,10,10,208,"in"
10,0,260,10,8,217,"in"
40,0,310,10,4,232,"in"
710,0.3,190,220,-2,234,"out"
1050,1.1,350,70,18,234,"out"
350,1.3,330,50,14,234,"out"
450,0.6,160,60,0,234,"out"
30,0,310,0,2,231,"in"
180,1.1,360,210,20,234,"out"
610,0,260,250,4,234,"out"
1000,0.9,190,110,16,234,"out"
1040,1.2,110,80,2,234,"out"
10,0,310,10,2,201,"in"
10,0.1,280,10,6,229,"in"
220,0.8,180,100,8,234,"out"
590,1,30,150,16,234,"out"
1220,0.8,70,90,0,234,"out"
170,0,260,10,4,233,"in"
1030,0.6,10,90,8,234,"out"
630,0.2,230,50,8,234,"out"
110,0.1,300,10,4,226,"in"
30,0,310,10,2,233,"in"
430,0.2,140,40,18,234,"out"
260,0.8,360,130,-2,234,"out"
740,0.7,400,10,-2,234,"out"
330,0.4,50,60,-2,234,"out"
70,0.1,300,10,4,231,"in"
10,0.1,310,10,2,230,"in"
1200,1.1,310,180,4,234,"out"
40,0,260,10,4,233,"in"
1240,0.4,140,50,14,234,"out"
200,0,350,280,2,234,"out"
770,1,180,230,18,234,"out"
40,0.1,310,0,2,233,"in"
820,0.7,160,300,-2,234,"out"
80,0,290,10,4,233,"in"
930,0,30,190,12,234,"out"
1180,0.8,50,250,4,234,"out"
1040,1.3,110,190,12,234,"out"
1080,0.1,110,130,18,234,"out"
380,1,300,10,14,234,"out"
690,0.9,160,90,10,234,"out"
40,0,260,10,4,233,"in"
30,0.1,300,10,4,230,"in"
20,0,200,10,14,233,"in"
1050,0.5,390,110,20,234,"out"
20,0,250,0,14,232,"in"
560,0.6,390,10,12,234,"out"
150,0.4,60,270,12,234,"out"
670,1,80,260,12,234,"out"
20,0,310,10,2,231,"in"
50,0,270,0,10,232,"in"
180,0.2,170,270,18,234,"out"
50,0.1,260,10,8,230,"in"
120,0,300,10,2,231,"in"
240,1.1,140,90,12,234,"out"
50,0,190,10,10,232,"in"
310,0.5,370,270,8,234,"out"
430,0.1,300,110,4,234,"out"
1110,0.1,50,70,0,234,"out"
1100,0.9,190,110,18,234,"out"
0,0,320,0,0,232,"in"
160,0.2,300,10,4,233,"in"
790,0.4,20,260,4,234,"out"
20,0.1,290,10,6,233,"in"
0,0.9,10,230,20,234,"out"
0,0,270,10,8,231,"in"
40,0,260,10,4,233,"in"
1210,0.8,160,270,14,234,"out"
80,0,220,10,8,233,"in"
800,0,20,140,16,234,"out"
40,0,200,10,8,233,"in"
50,0.1,300,10,4,232,"in"
60,0,250,10,10,233,"in"
200,0.8,80,210,4,234,"out"
20,0,190,10,12,232,"in"
580,1.1,50,150,18,234,"out"
130,0,210,10,8,233,"in"
520,0.5,0,40,2,234,"out"
60,0,100,190,20,234,"out"
30,0,190,10,10,232,"in"
250,0.8,290,110,14,234,"out"
1100,0,140,280,6,234,"out"
10,0,290,10,6,142,"in"
80,0,240,10,8,223,"in"
1000,0.8,240,270,4,234,"out"
50,0,300,10,4,231,"in"
1220,0.8,40,90,8,234,"out"
470,0,320,50,12,234,"out"
180,0.1,290,10,4,228,"in"
40,0,310,10,4,232,"in"
930,0.4,230,80,18,234,"out"
90,1,40,280,20,234,"out"
170,0.9,130,40,2,234,"out"
30,1.2,400,230,14,234,"out"
1220,0.4,210,160,20,234,"out"
0,0.1,170,240,14,234,"out"
310,0.1,300,10,2,232,"in"
50,0,200,10,12,232,"in"
1220,0.8,160,300,12,234,"out"
1240,0.9,260,0,14,234,"out"
150,0.9,260,260,6,234,"out"
420,0.6,30,90,16,234,"out"
20,0,300,10,0,208,"in"
250,0.1,300,10,2,231,"in"
330,1.1,410,0,0,234,"out"
10,0,250,10,10,225,"in"
100,0,190,10,12,233,"in"
190,0,220,10,6,233,"in"
740,0.8,250,250,18,234,"out"
1130,1.1,160,30,-2,234,"out"
960,0.8,60,250,2,234,"out"
130,0.1,290,250,-2,234,"out"
70,0.3,160,90,4,234,"out"
1160,1.2,250,40,0,234,"out"
160,0.1,200,10,8,233,"in"
740,0.7,70,200,2,234,"out"
730,0.3,350,300,-2,234,"out"
890,1.1,100,130,0,234,"out"
40,0,250,10,10,232,"in"
10,0,270,0,10,226,"in"
400,1.1,80,40,14,234,"out"
10,0,280,10,4,219,"in"
680,0.3,130,100,6,234,"out"
40,0,290,10,4,233,"in"
210,0.8,150,60,-2,234,"out"
300,0.1,300,10,4,233,"in"
1200,1,200,250,20,234,"out"
180,0,190,10,12,233,"in"
540,1.2,200,240,10,234,"out"
0,0,260,10,8,231,"in"
490,0,400,80,2,234,"out"
160,0.2,290,10,4,232,"in"
40,0.1,300,10,2,211,"in"
10,0,270,0,10,226,"in"
790,0.4,260,90,20,234,"out"
40,0.1,300,10,2,211,"in"
270,0.3,190,150,10,234,"out"
260,0.2,300,10,2,233,"in"
50,0,200,10,12,232,"in"
70,0.1,300,10,2,230,"in"
730,0.8,120,190,14,234,"out"
1170,0,240,180,10,234,"out"
10,0,200,10,12,231,"in"
150,0.6,360,10,2,234,"out"
70,0.1,280,10,6,232,"in"
30,0.1,290,0,6,232,"in"
620,0.6,270,130,8,234,"out"
240,0.1,220,20,0,234,"out"
0,0,310,10,0,223,"in"
10,0.1,280,10,6,229,"in"
20,0,200,10,14,233,"in"
150,0.4,280,250,-2,234,"out"
40,0,200,10,8,233,"in"
730,0.9,300,260,2,234,"out"
730,0.3,370,50,0,234,"out"
10,0,260,10,8,217,"in"
680,0.6,210,210,0,234,"out"
30,0,210,10,12,233,"in"
110,0.2,300,10,4,231,"in"
80,0.2,300,10,4,227,"in"
1030,1.3,350,20,20,234,"out"
830,0.2,370,0,10,234,"out"
40,0.1,230,10,14,233,"in"
0,0.1,290,10,4,221,"in"
20,0,190,10,12,232,"in"
30,0.1,300,10,4,230,"in"
400,0.7,10,60,10,234,"out"
850,1,140,290,-2,234,"out"
30,0,220,10,6,232,"in"
660,0.6,10,30,10,234,"out"
0,0,260,10,8,231,"in"
710,0.4,400,60,10,234,"out"
10,0,300,10,0,175,"in"
190,0,240,10,10,232,"in"
980,1.3,290,30,-2,234,"out"
110,0.2,300,10,4,231,"in"
390,1.1,20,60,8,234,"out"
10,0,270,10,4,233,"in"
40,0,220,10,12,233,"in"
70,0.1,300,10,4,231,"in"
80,0.7,190,250,0,234,"out"
0,0,320,0,0,232,"in"
230,0.4,210,50,14,234,"out"
40,0.1,310,0,2,233,"in"
60,0.2,300,10,4,232,"in"
110,0,190,10,10,233,"in"
30,0.1,300,10,2,231,"in"
20,0,220,10,6,233,"in"
1140,1.2,210,210,20,234,"out"
170,0,210,20,18,234,"out"
1230,0.1,20,190,8,234,"out"
1220,0.7,50,20,0,234,"out"
20,0,280,10,4,231,"in"
20,0.1,290,10,6,233,"in"
520,0.3,320,190,20,234,"out"
850,0,380,270,8,234,"out"
560,0.8,290,120,12,234,"out"
370,1.2,300,30,16,234,"out"
10,0,270,0,10,226,"in"
1170,0.5,40,280,20,234,"out"
330,1.2,90,0,8,234,"out"
180,0.1,370,180,-2,234,"out"
20,0,310,10,0,223,"in"
250,0.1,320,270,18,234,"out"
1050,0.7,120,240,14,234,"out"
890,0.1,170,120,8,234,"out"
850,0.5,110,0,18,234,"out"
160,0.1,200,10,8,233,"in"
1040,0.2,120,70,6,234,"out"
220,1.3,70,140,16,234,"out"
490,1,160,0,2,234,"out"
360,0,100,150,0,234,"out"
830,0.5,190,180,16,234,"out"
10,0,310,0,2,233,"in"
10,0,290,10,2,216,"in"
390,0.4,210,70,20,234,"out"
90,0.9,270,0,2,234,"out"
360,1.3,200,60,16,234,"out"
500,0.9,220,70,10,234,"out"
20,0,300,10,0,208,"in"
160,0.2,290,10,4,232,"in"
240,0.7,240,150,18,234,"out"
20,0,300,10,4,220,"in"
20,0,280,10,6,208,"in"
70,0.1,250,10,8,232,"in"
230,0,210,10,12,233,"in"
560,1.1,100,120,10,234,"out"
10,0,300,10,4,210,"in"
410,0.7,120,290,6,234,"out"
210,0.1,300,10,2,231,"in"
70,0.2,300,10,4,229,"in"
980,0.8,80,260,18,234,"out"
830,0.7,230,50,6,234,"out"
10,0,220,10,10,233,"in"
120,1.3,0,250,14,234,"out"
60,0,190,10,10,230,"in"
80,0.1,370,50,18,234,"out"
570,0.7,60,250,12,234,"out"
690,1.2,370,80,12,234,"out"
10,0,290,10,4,104,"in"
850,0.8,220,200,16,234,"out"
30,0.1,300,0,6,233,"in"
20,0,220,10,12,231,"in"
360,1,270,30,6,234,"out"
40,0,310,10,4,232,"in"
0,0,290,10,2,205,"in"
100,0.1,130,30,16,234,"out"
670,0.5,30,180,4,234,"out"
250,0.1,50,300,12,234,"out"
1130,0.9,300,140,20,234,"out"
280,0,240,110,20,234,"out"
30,0,280,10,6,224,"in"
70,0.1,300,10,4,231,"in"
180,0.1,380,220,12,234,"out"
10,0,320,10,0,227,"in"
510,1.3,60,150,14,234,"out"
110,0.4,250,10,4,229,"in"
1060,0.5,230,60,10,234,"out"
270,0.6,320,20,2,234,"out"
550,1,190,170,14,234,"out"
280,0.5,110,110,18,234,"out"
1190,1,400,10,14,234,"out"
880,1,140,0,16,234,"out"
30,0,250,10,10,230,"in"
20,0,250,10,10,225,"in"
160,0.2,290,10,4,232,"in"
650,0.9,400,150,-2,234,"out"
540,0.8,50,170,20,234,"out"
400,1.3,110,170,0,234,"out"
540,1.1,210,30,16,234,"out"
620,0.7,90,120,14,234,"out"
1080,0.3,320,280,16,234,"out"
750,0.1,290,170,12,234,"out"
160,0.2,300,10,4,233,"in"
10,0,290,10,8,227,"in"
70,0.1,250,10,8,232,"in"
100,0.6,400,230,6,234,"out"
490,0.5,260,170,12,234,"out"
10,0,280,10,4,219,"in"
1250,0.8,0,140,6,234,"out"
240,0.2,300,10,2,232,"in"
10,0,290,10,2,216,"in"
50,0.1,300,10,4,232,"in"
100,0.3,290,10,0,233,"in"
10,0,270,10,8,222,"in"
50,0,190,10,10,232,"in"
510,1.1,300,240,6,234,"out"
430,0.6,190,40,16,234,"out"
20,0,220,10,12,231,"in"
80,0.1,300,10,4,233,"in"
180,0.8,370,60,2,234,"out"
90,1,30,290,16,234,"out"
30,0,220,10,6,232,"in"
50,0.1,300,10,2,223,"in"
180,0,270,10,4,232,"in"
290,0.9,350,160,4,234,"out"
10,0,220,10,10,233,"in"
40,0,190,10,10,232,"in"
20,0.1,300,10,2,231,"in"
1100,0.9,150,280,4,234,"out"
440,0.8,240,180,12,234,"out"
10,0,300,10,0,175,"in"
250,0,180,60,0,234,"out"
940,1.3,200,140,16,234,"out"
100,0.2,300,10,4,228,"in"
330,0.6,290,160,-2,234,"out"
40,0,300,10,2,230,"in"
1100,0.6,300,40,4,234,"out"
70,0.1,300,10,4,231,"in"
690,0.9,180,250,18,234,"out"
70,0.1,300,10,2,230,"in"
440,0,200,190,12,234,"out"
0,0,300,10,4,231,"in"
650,0.9,70,300,18,234,"out"
160,0.6,20,260,4,234,"out"
1130,0.9,30,60,2,234,"out"
30,0,200,10,14,233,"in"
910,0.2,100,70,12,234,"out"
940,0.2,70,240,18,234,"out"
800,1.3,410,90,20,234,"out"
230,0,210,10,12,233,"in"
30,0,300,10,2,220,"in"
80,0,190,10,10,233,"in"
10,0.2,300,10,4,225,"in"
70,0.1,220,10,12,233,"in"
10,0,260,10,8,217,"in"
400,1.3,310,260,4,234,"out"
0,0,300,10,4,231,"in"
50,0.7,60,230,10,234,"out"
20,0,220,10,8,232,"in"
30,0,300,10,2,220,"in"
110,0.2,290,10,4,232,"in"
0,0,300,10,2,222,"in"
50,0.1,300,10,2,223,"in"
10,0,200,10,14,233,"in"
30,0,300,10,2,220,"in"
80,0.2,360,120,-2,234,"out"
1100,1.2,30,190,18,234,"out"
130,0.2,240,10,4,232,"in"
90,0.1,300,10,2,226,"in"
1030,1.2,350,290,8,234,"out"
200,0,200,10,12,233,"in"
10,0,320,10,0,227,"in"
30,0,220,10,8,230,"in"
550,0,150,30,16,234,"out"
700,0.7,260,130,-2,234,"out"
660,0.3,90,20,20,234,"out"
960,0.5,360,300,8,234,"out"
160,0.1,210,10,8,233,"in"
10,0.1,300,10,4,220,"in"
0,0.1,310,10,2,224,"in"
30,0,270,10,10,232,"in"
1110,0.3,120,110,4,234,"out"
300,0.3,260,280,4,234,"out"
1090,0.1,190,300,2,234,"out"
20,0,290,10,8,232,"in"
200,1,360,10,20,234,"out"
0,0,310,0,2,233,"in"
30,0.1,370,60,10,234,"out"
10,0,260,10,8,217,"in"
30,0,300,10,4,230,"in"
20,0.9,170,110,16,234,"out"
1130,0,10,110,6,234,"out"
420,0.9,100,0,8,234,"out"
500,0,140,190,-2,234,"out"
530,0,240,150,0,234,"out"
10,0,270,10,8,222,"in"
110,0.5,140,10,18,234,"out"
60,0.1,300,10,4,227,"in"
10,0,290,10,6,142,"in"
80,0.2,300,10,4,227,"in"
590,0.4,170,200,14,234,"out"
930,0.7,250,40,10,234,"out"
320,0.9,370,280,2,234,"out"
0,0.7,410,200,12,234,"out"
20,0.1,290,0,6,233,"in"
260,0.1,300,10,2,232,"in"
50,0,190,10,10,232,"in"
100,0.2,290,10,4,233,"in"
240,0.8,220,160,2,234,"out"
970,0.8,150,60,14,234,"out"
720,1.3,290,0,0,234,"out"
250,0.2,230,30,6,234,"out"
110,0,210,10,8,232,"in"
880,0.3,60,200,10,234,"out"
120,0.1,300,10,2,232,"in"
80,0,220,10,8,233,"in"
190,0.9,50,10,18,234,"out"
200,0,200,10,12,233,"in"
90,0.1,300,10,2,226,"in"
60,1.3,310,300,10,234,"out"
0,0,270,10,8,231,"in"
120,0,300,10,2,231,"in"
110,0.4,390,90,-2,234,"out"
130,0,180,10,12,233,"in"
870,1.1,10,40,2,234,"out"
20,0.1,290,10,2,218,"in"
620,0.6,390,170,20,234,"out"
810,0.3,120,130,8,234,"out"
460,0.9,310,300,4,234,"out"
300,0.9,380,220,16,234,"out"
1180,1.2,250,120,18,234,"out"
10,0,310,10,2,201,"in"
50,0.1,300,10,4,232,"in"
0,0,340,10,0,232,"in"
20,0,220,10,6,233,"in"
20,0,250,10,10,225,"in"
10,0,320,10,0,227,"in"
960,0.5,190,0,16,234,"out"
1210,1.2,90,30,6,234,"out"
50,0.3,60,270,-2,234,"out"
640,0.5,130,130,6,234,"out"
50,0.1,300,10,2,223,"in"
40,0,220,10,8,233,"in"
140,0.6,370,250,18,234,"out"
1110,0.2,360,260,10,234,"out"
50,0.1,300,0,6,233,"in"
200,0.1,230,10,10,233,"in"
0,0.1,300,10,0,232,"in"
430,0.1,190,70,0,234,"out"
730,0.8,300,240,6,234,"out"
0,0,260,10,10,208,"in"
250,0.1,190,10,10,233,"in"
1040,0.5,0,60,2,234,"out"
20,0,220,10,8,232,"in"
140,0.7,230,230,20,234,"out"
50,0.1,220,50,18,234,"out"
0,0,340,10,0,232,"in"
10,0,280,10,4,219,"in"
940,1.2,20,230,20,234,"out"
70,0.1,240,0,12,232,"in"
30,0.2,280,10,4,233,"in"
980,0.3,400,110,-2,234,"out"
20,1,190,240,16,234,"out"
1230,0,310,80,18,234,"out"
70,0.2,300,10,4,229,"in"
820,0,410,200,16,234,"out"
940,0.4,260,250,8,234,"out"
70,0.1,300,10,2,230,"in"
740,1.1,350,140,20,234,"out"
30,0.1,300,10,2,231,"in"
0,0.1,300,10,0,232,"in"
560,0.6,290,290,6,234,"out"
140,0,300,10,2,227,"in"
210,0.5,140,240,-2,234,"out"
1110,1.1,270,10,8,234,"out"
50,0.1,270,10,8,227,"in"
140,0.5,100,230,12,234,"out"
250,0.1,90,150,14,234,"out"
20,0,300,10,4,220,"in"
20,0,300,10,0,208,"in"
630,0.9,140,50,16,234,"out"
800,1,100,170,18,234,"out"
1030,0.9,290,70,18,234,"out"
0,0,340,10,0,232,"in"
450,0.4,330,290,6,234,"out"
230,0,210,10,12,233,"in"
200,0,200,10,12,233,"in"
740,1.3,10,50,6,234,"out"
30,0,210,10,8,232,"in"
60,0,300,10,2,233,"in"
1100,0.3,320,130,14,234,"out"
130,0,180,10,12,233,"in"
120,0,300,10,2,231,"in"
560,0.3,140,240,8,234,"out"
200,0.1,230,10,10,233,"in"
390,0.7,70,60,2,234,"out"
10,0,220,10,6,232,"in"
1200,0.1,180,240,16,234,"out"
380,0.1,340,100,14,234,"out"
940,1.2,210,290,18,234,"out"
40,0,220,10,14,232,"in"
10,0,290,10,8,227,"in"
950,1.1,40,220,4,234,"out"
410,1.1,340,0,20,234,"out"
10,0,260,10,8,217,"in"
90,0.2,180,160,20,234,"out"
730,0.5,90,170,10,234,"out"
30,0,220,10,12,232,"in"
0,0,300,10,0,201,"in"
1220,0.6,200,290,20,234,"out"
160,0.1,230,10,6,226,"in"
140,0.2,300,10,4,231,"in"
40,0.1,310,10,4,233,"in"
250,0.7,380,80,-2,234,"out"
1190,0.8,120,50,8,234,"out"
480,0.3,50,40,12,234,"out"
900,0.6,90,110,6,234,"out"
650,0.4,380,150,14,234,"out"
0,0,260,10,8,231,"in"
1240,0.1,230,160,14,234,"out"
150,0.1,190,10,10,233,"in"
180,0.5,290,260,6,234,"out"
50,0.1,260,10,8,230,"in"
30,0,220,10,8,230,"in"
980,1.2,110,80,0,234,"out"
850,1.3,380,0,10,234,"out"
10,0,320,10,0,227,"in"
10,0,300,10,2,166,"in"
260,1.3,90,10,8,234,"out"
10,0.1,290,10,4,218,"in"
10,0,270,10,8,222,"in"
10,0,290,10,2,216,"in"
250,0.4,220,110,-2,234,"out"
120,0,300,10,2,231,"in"
770,0.5,250,270,10,234,"out"
70,0.1,250,10,8,232,"in"
260,0,260,10,4,233,"in"
90,0.4,380,30,16,234,"out"
20,0,300,10,4,220,"in"
590,0,180,10,10,233,"in"
130,1.3,200,140,2,234,"out"
540,1.2,260,140,14,234,"out"
200,1,100,100,20,234,"out"
740,0.2,80,170,6,234,"out"
0,0,310,10,0,223,"in"
920,1.2,390,170,4,234,"out"
1100,0.2,60,130,8,234,"out"
20,0,200,10,14,233,"in"
260,0.2,300,10,2,233,"in"
300,0.1,300,10,4,233,"in"
280,0,240,10,6,226,"in"
1000,0.5,330,20,4,234,"out"
20,0.1,300,10,2,231,"in"
240,0.9,340,180,8,234,"out"
820,0.1,70,80,20,234,"out"
180,0.3,90,40,16,234,"out"
70,0.1,220,10,12,233,"in"
420,0.8,140,290,16,234,"out"
280,1.1,370,150,10,234,"out"
10,0.1,290,10,6,211,"in"
260,0.9,390,170,12,234,"out"
40,1.2,380,80,4,234,"out"
90,0.1,300,10,4,230,"in"
640,1.1,370,120,6,234,"out"
50,0,270,10,4,233,"in"
470,0.3,110,250,-2,234,"out"
30,0.1,300,0,6,233,"in"
340,0,300,10,2,233,"in"
10,0,220,10,10,233,"in"
200,0.2,220,10,6,229,"in"
120,0,300,10,2,231,"in"
540,0,240,230,2,234,"out"
1080,0.5,330,240,18,234,"out"
60,0,300,10,2,233,"in"
20,0.1,280,10,6,231,"in"
1230,0.5,240,100,12,234,"out"
850,0.5,240,290,12,234,"out"
280,0,190,10,12,233,"in"
1070,0.1,310,90,12,234,"out"
30,0,230,10,10,232,"in"
80,0,200,10,12,233,"in"
640,1,250,110,10,234,"out"
290,0.3,220,10,8,231,"in"
30,0.1,160,250,16,234,"out"
580,0.9,60,160,10,234,"out"
1030,1.1,200,100,14,234,"out"
50,0,300,0,6,233,"in"
20,0.1,290,0,6,233,"in"
60,0.2,300,10,4,232,"in"
0,0,300,10,4,231,"in"
260,1.3,70,190,12,234,"out"
350,0.3,220,10,8,182,"in"
1150,0.3,140,40,-2,234,"out"
20,0,250,0,14,232,"in"
750,1.1,30,280,10,234,"out"
0,0,270,10,8,231,"in"
940,0.7,60,100,12,234,"out"
640,0.6,250,30,2,234,"out"
0,0,310,10,2,215,"in"
1040,0.8,140,50,12,234,"out"
140,0.2,300,10,4,231,"in"
30,0,210,10,8,232,"in"
180,0.2,90,70,14,234,"out"
980,0.2,0,200,20,234,"out"
30,0.1,300,0,6,233,"in"
10,0,300,10,0,175,"in"
40,0,260,10,4,233,"in"
300,0.1,210,240,14,234,"out"
70,0.1,300,0,6,231,"in"
920,0.9,350,20,16,234,"out"
530,0.4,390,140,2,234,"out"
470,0.4,410,110,12,234,"out"
280,0,300,10,2,230,"in"
20,0,250,10,10,225,"in"
0,0,250,10,10,233,"in"
290,0.3,220,10,8,231,"in"
10,0,260,10,8,217,"in"
180,0,190,10,12,233,"in"
340,0.5,60,40,10,234,"out"
840,0.3,400,190,6,234,"out"
50,0.1,300,0,6,233,"in"
470,0.4,400,130,10,234,"out"
10,0,270,10,8,222,"in"
90,0,220,10,6,232,"in"
930,0.8,240,50,4,234,"out"
20,0,300,10,4,220,"in"
20,0,200,10,14,233,"in"
80,0.1,300,10,2,218,"in"
0,0,300,10,0,201,"in"
0,0,260,10,8,231,"in"
20,0.1,280,10,6,231,"in"
1230,0,390,190,6,234,"out"
260,0.1,300,10,2,232,"in"
20,0.1,300,10,4,232,"in"
870,0.2,170,250,6,234,"out"
20,0,220,10,8,232,"in"
290,0.3,220,10,8,231,"in"
660,1,180,300,-2,234,"out"
20,0,280,10,4,231,"in"
810,1.3,40,230,2,234,"out"
20,0,200,10,14,233,"in"
840,0.5,80,210,18,234,"out"
50,0.8,260,230,4,234,"out"
1040,0.4,410,200,16,234,"out"
380,0,230,130,20,234,"out"
160,0.1,230,10,6,226,"in"
40,0.1,240,0,14,231,"in"
0,0.4,50,10,20,234,"out"
1060,0.9,60,290,0,234,"out"
470,1.1,230,80,20,234,"out"
100,0,190,10,12,233,"in"
250,1.1,140,130,8,234,"out"
240,0.6,50,210,2,234,"out"
1240,0.4,230,290,18,234,"out"
60,0,300,10,2,233,"in"
80,0,300,10,0,233,"in"
260,0.6,140,100,18,234,"out"
640,0.9,40,30,2,234,"out"
100,0,210,10,8,233,"in"
600,0.6,290,180,18,234,"out"
820,1.3,260,180,20,234,"out"
170,0.2,290,10,4,228,"in"
1260,1.1,260,50,14,234,"out"
1260,1,390,120,0,234,"out"
460,0.9,30,180,18,234,"out"
70,0.2,300,10,4,229,"in"
380,1.3,190,280,18,234,"out"
10,0,270,10,8,222,"in"
690,1,150,70,20,234,"out"
410,0.4,30,240,18,234,"out"
90,0.2,280,50,2,234,"out"
70,0.1,240,0,12,232,"in"
0,0,300,10,4,231,"in"
80,0,200,10,12,233,"in"
510,1.1,80,300,8,234,"out"
670,1,230,180,6,234,"out"
830,1.1,350,200,16,234,"out"
280,0,240,10,6,226,"in"
1160,0.9,360,100,18,234,"out"
10,0,310,10,0,223,"in"
140,0.2,290,10,4,233,"in"
0,0,310,10,2,215,"in"
250,0,180,10,12,233,"in"
250,0.1,300,10,2,231,"in"
600,0.5,100,70,4,234,"out"
450,0.3,180,240,12,234,"out"
220,0.2,300,10,4,231,"in"
610,0.5,150,130,10,234,"out"
790,0.7,20,200,-2,234,"out"
160,0.9,150,180,6,234,"out"
30,0.2,280,10,4,233,"in"
60,0.1,300,10,4,227,"in"
130,0,180,10,12,233,"in"
580,0,380,150,10,234,"out"
130,0,190,10,10,233,"in"
0,0,320,10,2,233,"in"
1100,0.4,410,150,4,234,"out"
510,1.3,180,300,0,234,"out"
180,1,410,210,0,234,"out"
250,0.9,170,30,10,234,"out"
280,0.1,380,260,18,234,"out"
470,0.9,160,130,14,234,"out"
260,0.3,190,280,12,234,"out"
340,0,300,10,2,233,"in"
790,0.8,390,30,-2,234,"out"
590,0.7,20,30,10,234,"out"
10,0,310,0,2,233,"in"
260,0.1,280,10,4,232,"in"
160,0.2,300,10,4,233,"in"
60,0.2,300,10,4,232,"in"
700,1.2,50,60,-2,234,"out"
50,0.4,350,260,10,234,"out"
160,0.1,230,10,6,226,"in"
1170,0.1,110,290,10,234,"out"
10,0,290,10,6,142,"in"
580,0.6,90,100,8,234,"out"
30,0.1,290,0,6,232,"in"
320,0.4,230,280,8,234,"out"
30,0,270,0,10,233,"in"
40,0,200,10,8,233,"in"
140,1.2,10,80,8,234,"out"
20,0.1,290,10,4,223,"in"
430,0.5,380,190,6,234,"out"
1090,0.5,130,30,20,234,"out"
60,0.7,140,240,4,234,"out"
0,0,290,10,2,205,"in"
340,1.2,410,210,10,234,"out"
20,0.8,270,280,6,234,"out"
250,0.2,300,10,2,232,"in"
0,0,310,10,2,215,"in"
0,0.1,310,10,2,224,"in"
710,1.3,340,160,16,234,"out"
190,0,240,10,10,232,"in"
20,0.1,290,0,6,233,"in"
1160,0.1,280,270,8,234,"out"
480,0.7,90,120,14,234,"out"
30,0,250,10,10,230,"in"
160,0.1,310,10,2,228,"in"
