"terrain_ruggedness_index","sws_mean","o2_mean","si_mean","thetao_mean","Freq","resp.var"
70,0.1,220,10,12,233,"in"
200,0.7,90,230,0,234,"out"
50,0,250,10,10,233,"in"
50,0,300,10,4,231,"in"
190,0,240,10,10,232,"in"
100,0.1,340,70,2,234,"out"
70,0.1,300,0,6,231,"in"
130,0,210,10,8,233,"in"
30,0,250,10,10,230,"in"
110,0,330,230,16,234,"out"
460,1.1,170,270,4,234,"out"
40,0.1,310,0,2,233,"in"
160,0.1,200,10,8,233,"in"
40,0,300,10,0,231,"in"
1120,0.5,300,140,12,234,"out"
600,0.5,310,110,18,234,"out"
50,0.7,10,120,8,234,"out"
160,0.2,300,10,4,233,"in"
730,0.6,120,10,-2,234,"out"
880,0.1,260,10,4,234,"out"
590,0,180,10,10,233,"in"
20,0.2,300,190,4,234,"out"
40,0.1,240,0,14,231,"in"
20,0,260,10,10,208,"in"
40,0.1,310,0,4,233,"in"
1190,1.2,110,90,20,234,"out"
0,0,300,10,0,201,"in"
990,0.2,10,0,12,234,"out"
350,0.3,220,10,8,182,"in"
240,0.2,300,10,2,232,"in"
350,0.8,260,0,10,234,"out"
10,0,250,10,10,225,"in"
520,0,100,10,10,234,"out"
40,0,310,10,4,232,"in"
100,0,190,10,12,233,"in"
960,0.7,400,210,10,234,"out"
40,0,310,10,4,232,"in"
30,0.1,280,10,6,228,"in"
110,0.4,250,10,4,229,"in"
0,0,290,10,4,108,"in"
70,0.1,300,10,4,231,"in"
30,0.2,280,10,4,233,"in"
70,0.2,260,10,8,232,"in"
40,0.1,310,10,4,233,"in"
90,0.1,310,10,4,233,"in"
0,0,320,0,0,232,"in"
340,0.4,340,60,10,234,"out"
150,0,300,10,2,229,"in"
230,0,210,10,12,233,"in"
50,0,270,10,4,233,"in"
20,0,190,10,10,226,"in"
140,0,300,10,2,227,"in"
810,0.2,170,30,12,234,"out"
30,0.1,290,0,6,232,"in"
110,0,190,10,10,233,"in"
200,0.2,220,10,6,229,"in"
70,0.1,240,0,12,232,"in"
420,0.9,150,60,10,234,"out"
770,0.6,300,100,12,234,"out"
30,0.1,300,10,4,230,"in"
290,1.2,280,110,2,234,"out"
10,0,310,10,0,223,"in"
30,0.1,300,0,6,233,"in"
10,0,280,10,4,219,"in"
680,0.6,190,90,10,234,"out"
30,0,250,10,10,230,"in"
0,0,260,10,8,231,"in"
140,1.1,260,150,10,234,"out"
120,0,230,10,6,233,"in"
460,1.1,20,240,0,234,"out"
130,0,210,10,8,233,"in"
170,0,260,10,4,233,"in"
80,0.2,300,10,4,227,"in"
30,0,280,10,6,224,"in"
1010,0.7,120,190,10,234,"out"
40,0.1,300,10,2,211,"in"
70,0.1,240,0,12,232,"in"
710,1.1,390,240,2,234,"out"
390,0.2,120,210,2,234,"out"
10,0,290,10,0,233,"in"
40,0.1,300,10,4,221,"in"
10,0.1,290,10,6,211,"in"
60,0.1,300,0,6,233,"in"
1080,0.2,90,80,6,234,"out"
740,0,150,90,2,234,"out"
30,0,190,10,10,232,"in"
30,0.1,280,10,6,228,"in"
20,0,310,0,4,233,"in"
250,0.1,300,10,2,231,"in"
20,0.1,290,0,6,233,"in"
840,0.2,30,240,10,234,"out"
30,0,190,10,10,232,"in"
650,1.3,150,80,20,234,"out"
100,0,190,10,12,233,"in"
1020,0,10,170,12,234,"out"
50,0,270,10,4,233,"in"
150,1,20,190,12,234,"out"
10,0,250,10,10,225,"in"
550,0.1,70,280,-2,234,"out"
980,0.4,270,0,6,234,"out"
170,0.1,230,10,10,233,"in"
140,0,210,10,8,233,"in"
100,0,210,10,12,230,"in"
130,0.2,240,10,4,232,"in"
20,0.7,310,160,0,234,"out"
40,0.1,260,10,8,207,"in"
110,0.2,390,180,0,234,"out"
10,0,290,10,6,142,"in"
110,0.6,390,280,12,234,"out"
160,0.1,310,10,2,228,"in"
80,0.1,300,10,2,218,"in"
20,0,290,10,8,232,"in"
60,0,250,10,10,233,"in"
40,0,280,10,6,230,"in"
340,0.6,200,120,12,234,"out"
810,1.2,250,240,14,234,"out"
330,0,260,10,4,233,"in"
20,0,250,10,10,225,"in"
310,0,180,10,12,233,"in"
80,0.2,300,10,4,227,"in"
50,0.1,300,0,6,233,"in"
240,0.8,110,290,12,234,"out"
10,0,270,10,8,222,"in"
690,0.2,360,230,4,234,"out"
10,0,290,10,8,227,"in"
10,0,220,10,10,233,"in"
820,0.7,200,60,10,234,"out"
300,1.1,320,140,10,234,"out"
0,0,320,10,0,229,"in"
20,0,240,10,10,233,"in"
80,0.1,310,0,4,232,"in"
30,0,220,10,6,232,"in"
260,0.1,300,10,2,232,"in"
850,1,20,50,-2,234,"out"
930,0.2,270,100,20,234,"out"
690,1,210,170,20,234,"out"
40,0,300,10,4,233,"in"
20,0,260,10,4,233,"in"
110,0.1,160,140,6,234,"out"
300,1,280,250,14,234,"out"
100,0,190,10,12,233,"in"
0,0,290,10,4,108,"in"
40,0.1,260,10,8,207,"in"
100,0,190,10,12,233,"in"
260,0.2,300,10,2,233,"in"
0,0,340,10,0,232,"in"
50,0.1,300,10,4,232,"in"
20,0.1,290,10,6,233,"in"
10,0.1,310,10,2,230,"in"
110,0.1,300,10,4,226,"in"
30,0,310,0,2,231,"in"
140,0.2,290,10,4,233,"in"
30,0,190,10,10,232,"in"
100,0.2,300,10,4,228,"in"
120,0.1,300,10,2,232,"in"
60,0.1,300,0,6,233,"in"
340,1.1,110,100,12,234,"out"
10,0,300,10,4,210,"in"
170,0,260,10,4,233,"in"
460,1.1,220,160,12,234,"out"
340,0.8,290,140,4,234,"out"
110,0.4,250,10,4,229,"in"
60,0,250,10,10,233,"in"
280,0,190,10,12,233,"in"
40,0.1,240,0,14,231,"in"
90,0.1,300,10,2,226,"in"
720,0.8,10,40,20,234,"out"
280,0,240,10,6,226,"in"
20,0,190,10,12,232,"in"
60,0,190,10,10,230,"in"
170,1,250,50,4,234,"out"
110,0.4,140,280,2,234,"out"
20,0.1,290,10,2,218,"in"
140,0.2,290,10,4,233,"in"
120,1.2,380,40,20,234,"out"
180,0,190,10,12,233,"in"
40,0,260,10,4,233,"in"
860,1.1,20,50,10,234,"out"
1220,0.9,370,150,14,234,"out"
80,0,240,10,8,223,"in"
10,0,310,0,2,233,"in"
20,0,260,10,10,208,"in"
20,0,250,10,10,225,"in"
190,0.9,180,60,8,234,"out"
90,0,190,10,10,233,"in"
30,0.1,280,10,6,228,"in"
400,0.6,390,10,20,234,"out"
170,0.2,290,10,4,228,"in"
50,0,200,10,12,232,"in"
230,0.5,300,10,18,234,"out"
190,0,220,10,6,233,"in"
150,0.3,180,240,16,234,"out"
170,0,190,10,12,233,"in"
90,0.1,300,10,4,230,"in"
90,0,220,10,6,232,"in"
90,0.1,310,40,16,234,"out"
120,1.1,280,170,16,234,"out"
1230,0.5,80,60,14,234,"out"
10,0.1,290,10,6,211,"in"
900,0.2,210,260,4,234,"out"
20,0,200,10,12,233,"in"
20,0,220,10,12,231,"in"
170,0.1,240,10,8,230,"in"
90,0.6,380,250,-2,234,"out"
40,0,300,10,4,233,"in"
100,0.4,230,260,0,234,"out"
20,0,310,10,2,231,"in"
0,0,290,10,2,205,"in"
80,0.1,300,10,2,218,"in"
40,0,250,10,10,232,"in"
40,0.1,300,10,2,211,"in"
510,0.7,290,110,20,234,"out"
40,0,220,10,8,233,"in"
550,1.1,140,60,18,234,"out"
470,0.8,310,80,12,234,"out"
40,0,190,10,10,232,"in"
260,0.1,300,10,2,232,"in"
10,0,260,10,8,217,"in"
20,0,200,10,12,233,"in"
10,0.1,290,10,6,211,"in"
60,0.3,180,250,18,234,"out"
20,0,190,10,10,226,"in"
70,0.2,300,10,4,229,"in"
190,0.5,110,30,8,234,"out"
20,0.1,280,10,4,233,"in"
190,0,240,10,10,232,"in"
40,0,310,10,4,232,"in"
500,1.3,360,160,6,234,"out"
20,0,200,10,14,233,"in"
10,0,280,10,4,219,"in"
170,0,260,10,4,233,"in"
60,0,220,10,8,232,"in"
30,1.1,250,240,14,234,"out"
190,0,240,10,10,232,"in"
210,1.2,280,90,20,234,"out"
100,0,190,10,12,233,"in"
20,0,310,10,2,231,"in"
50,0,300,10,4,231,"in"
0,0,250,10,10,233,"in"
50,0,250,10,10,233,"in"
10,0,290,10,0,233,"in"
450,0.3,400,300,-2,234,"out"
1120,0.8,140,220,8,234,"out"
80,0.1,300,10,2,218,"in"
260,0.1,300,10,2,232,"in"
30,0.2,280,10,4,233,"in"
30,0,260,20,4,233,"in"
20,0.1,290,10,2,218,"in"
130,0,190,10,10,233,"in"
500,1,270,20,8,234,"out"
10,0,270,10,4,233,"in"
820,0,300,290,0,234,"out"
100,0.3,290,10,0,233,"in"
30,0,270,10,10,232,"in"
0,0,260,10,8,231,"in"
260,0,260,10,4,233,"in"
450,0,50,270,16,234,"out"
460,0.8,390,270,8,234,"out"
90,0.9,200,30,14,234,"out"
170,0.1,240,10,8,230,"in"
20,0.8,0,150,18,234,"out"
30,0,190,10,10,232,"in"
700,0.9,330,20,6,234,"out"
260,0.1,280,10,4,232,"in"
10,0,320,10,2,233,"in"
480,0.6,210,160,16,234,"out"
10,0,320,10,2,233,"in"
240,1.1,160,260,20,234,"out"
20,0.1,290,10,2,218,"in"
700,0.9,150,240,18,234,"out"
150,0.6,40,110,0,234,"out"
20,0,300,10,0,208,"in"
10,0,310,10,0,223,"in"
310,0,180,10,12,233,"in"
30,0,310,10,4,230,"in"
20,0,220,10,12,231,"in"
90,0,190,10,10,233,"in"
40,0,300,10,4,233,"in"
10,0,290,10,8,227,"in"
10,0,250,10,10,225,"in"
1130,0.8,340,200,0,234,"out"
290,0.3,220,10,8,231,"in"
170,0,190,10,12,233,"in"
1060,0.9,90,260,6,234,"out"
20,0,240,10,10,233,"in"
200,0,200,10,12,233,"in"
30,0.2,280,10,4,233,"in"
80,0.1,300,10,2,218,"in"
810,0.4,220,130,16,234,"out"
1220,0,10,290,14,234,"out"
30,0.1,300,0,6,233,"in"
1110,1.2,140,300,16,234,"out"
940,0.7,110,190,-2,234,"out"
350,0.6,210,270,6,234,"out"
110,0.2,300,10,4,231,"in"
70,0.1,250,10,8,232,"in"
500,1.1,80,150,2,234,"out"
10,0,260,10,10,183,"in"
1200,1.1,110,20,14,234,"out"
290,0.6,310,250,14,234,"out"
160,0.2,300,10,4,233,"in"
10,0,320,10,0,227,"in"
1110,0,60,190,0,234,"out"
300,0.7,50,20,20,234,"out"
980,0.8,130,140,8,234,"out"
160,0.1,200,10,8,233,"in"
1140,0.7,90,60,14,234,"out"
0,0,340,10,0,232,"in"
1260,0.3,20,100,4,234,"out"
960,1,270,140,2,234,"out"
0,0.1,320,10,0,233,"in"
20,0,290,10,2,229,"in"
10,0,280,10,4,219,"in"
0,0.1,290,10,4,221,"in"
20,0,200,10,12,233,"in"
880,1.3,230,70,12,234,"out"
100,0.1,300,10,4,229,"in"
20,0,270,10,8,233,"in"
40,0,280,10,6,230,"in"
700,0.3,190,270,12,234,"out"
10,0,320,10,0,227,"in"
40,0,300,10,4,233,"in"
60,0.1,300,10,4,227,"in"
260,0,260,10,4,233,"in"
0,0,310,0,2,233,"in"
40,0,260,10,4,233,"in"
150,1,230,80,14,234,"out"
70,0.2,260,10,8,232,"in"
10,0,220,10,10,233,"in"
380,0.1,230,270,-2,234,"out"
280,0,190,10,12,233,"in"
140,0.2,300,10,4,231,"in"
80,0.1,310,0,4,232,"in"
1230,1,210,10,6,234,"out"
30,0,190,10,10,232,"in"
30,0,220,10,12,232,"in"
90,0.1,300,10,4,230,"in"
90,0.1,310,10,4,233,"in"
1070,0.7,70,90,4,234,"out"
40,0,260,10,4,233,"in"
50,0,290,10,6,233,"in"
20,0,310,10,2,231,"in"
290,0.5,350,200,4,234,"out"
150,0,300,10,2,229,"in"
140,0,210,10,8,233,"in"
90,0,190,10,10,233,"in"
130,0,180,10,12,233,"in"
10,0,290,10,6,142,"in"
120,1,0,0,18,234,"out"
990,0.7,0,90,20,234,"out"
160,0.1,200,10,8,233,"in"
10,0,320,0,0,233,"in"
1180,0.6,30,80,12,234,"out"
110,1.3,270,50,18,234,"out"
10,0.1,280,10,6,229,"in"
50,0,300,0,6,233,"in"
1000,1.3,110,260,2,234,"out"
1000,0.6,60,280,8,234,"out"
20,0.1,280,10,4,233,"in"
670,1.2,180,40,12,234,"out"
110,0.2,290,10,4,232,"in"
930,0.7,360,180,12,234,"out"
280,0,240,10,6,226,"in"
260,0.1,280,10,4,232,"in"
20,0,270,10,8,233,"in"
280,0,300,10,2,230,"in"
460,0.8,350,10,6,234,"out"
20,0,310,10,2,231,"in"
100,0,210,10,8,233,"in"
40,0.1,310,0,4,233,"in"
200,0.2,220,10,6,229,"in"
0,0.1,290,10,4,221,"in"
40,0.1,230,10,14,233,"in"
100,0.2,300,10,4,228,"in"
10,0,290,10,8,227,"in"
30,0.1,300,10,2,231,"in"
10,0,310,10,0,223,"in"
140,0,210,10,8,233,"in"
210,1.3,220,130,4,234,"out"
960,0.4,350,190,-2,234,"out"
70,0,230,10,6,217,"in"
50,0,300,10,4,231,"in"
50,0,270,10,4,233,"in"
50,0,190,10,10,232,"in"
80,0,220,10,8,233,"in"
950,0.2,110,70,6,234,"out"
720,0.6,180,190,10,234,"out"
80,0.1,300,10,4,233,"in"
130,0,180,10,12,233,"in"
20,0,290,10,6,229,"in"
100,1.1,20,270,20,234,"out"
70,0.1,250,10,8,232,"in"
190,0,220,10,6,233,"in"
10,0,290,10,2,216,"in"
1000,1,80,130,8,234,"out"
80,0,200,10,12,233,"in"
90,0.3,180,90,20,234,"out"
20,0,200,10,14,233,"in"
260,0.3,40,30,-2,234,"out"
510,0.4,370,240,-2,234,"out"
1160,1.2,250,230,18,234,"out"
170,0,350,120,16,234,"out"
70,0.1,280,10,6,232,"in"
90,0.1,310,10,4,233,"in"
0,0,310,10,2,215,"in"
10,0,270,10,10,221,"in"
60,0.2,300,10,4,232,"in"
20,0.1,290,10,6,233,"in"
230,0.1,410,280,16,234,"out"
70,0.1,280,10,6,232,"in"
30,0,280,10,6,224,"in"
390,0.4,290,100,10,234,"out"
970,1.3,130,70,0,234,"out"
10,0,320,10,2,233,"in"
20,0.1,280,10,4,233,"in"
930,0.5,310,240,14,234,"out"
10,0,310,0,2,233,"in"
140,0.2,290,10,4,233,"in"
0,0,320,10,2,233,"in"
330,0,260,10,4,233,"in"
60,0,220,10,8,232,"in"
70,0.2,300,10,4,229,"in"
830,0.9,230,300,12,234,"out"
0,0,260,10,8,231,"in"
50,0.1,300,0,6,233,"in"
1240,0.3,40,220,12,234,"out"
200,0,230,10,6,233,"in"
160,0.1,310,10,2,228,"in"
130,0,180,10,12,233,"in"
590,1,20,0,20,234,"out"
30,0.1,290,10,4,231,"in"
240,0.2,300,10,2,232,"in"
190,0,220,10,6,233,"in"
890,0.8,40,180,4,234,"out"
160,0.2,290,10,4,232,"in"
60,0.1,300,10,4,227,"in"
680,0,340,140,12,234,"out"
20,0,200,10,14,233,"in"
140,0,210,10,8,233,"in"
170,0.2,290,10,4,228,"in"
70,0.1,300,0,6,231,"in"
70,0.1,300,0,6,231,"in"
40,0.1,310,10,4,233,"in"
1230,0.2,130,280,0,234,"out"
20,0,220,10,6,233,"in"
170,0.3,230,250,14,234,"out"
30,0,280,10,6,224,"in"
0,0,270,10,10,233,"in"
430,0.1,330,280,10,234,"out"
10,0,270,0,10,226,"in"
60,0,180,10,12,233,"in"
20,0,310,10,2,231,"in"
100,0,180,10,12,233,"in"
50,0,290,10,6,233,"in"
580,0.6,310,290,8,234,"out"
40,0.1,300,10,4,221,"in"
40,0,290,10,4,233,"in"
170,0,190,10,12,233,"in"
110,0.1,300,10,4,226,"in"
90,0,190,10,10,233,"in"
30,0,270,10,10,232,"in"
100,0.2,290,10,4,233,"in"
30,0,260,10,10,232,"in"
350,0,180,240,4,234,"out"
70,0.1,240,0,12,232,"in"
0,0,250,10,10,233,"in"
160,0.1,210,10,8,233,"in"
1120,1.1,140,130,2,234,"out"
20,0,290,10,2,229,"in"
460,0.6,360,110,10,234,"out"
20,0,310,0,4,233,"in"
100,0.2,300,10,4,228,"in"
90,0.1,300,10,2,226,"in"
1010,1,200,80,2,234,"out"
330,1.2,140,240,2,234,"out"
700,0.9,350,300,6,234,"out"
20,0.4,260,150,-2,234,"out"
260,0.1,300,10,2,232,"in"
20,0.1,290,0,6,233,"in"
70,0.1,280,10,6,232,"in"
1230,0.8,280,180,14,234,"out"
520,0.6,110,180,16,234,"out"
50,0,220,10,8,233,"in"
30,0,220,10,12,232,"in"
20,0.1,290,10,4,223,"in"
10,0,280,10,4,219,"in"
1000,0.2,400,270,14,234,"out"
0,0,320,0,0,232,"in"
1010,1.2,380,250,10,234,"out"
50,0,220,10,8,233,"in"
100,0,210,10,12,230,"in"
30,0,210,10,8,232,"in"
260,0,260,10,4,233,"in"
10,0,270,0,10,226,"in"
490,0.7,240,50,6,234,"out"
950,1.2,350,120,4,234,"out"
250,0.2,210,250,8,234,"out"
1130,0.7,340,0,0,234,"out"
30,0.1,300,10,4,230,"in"
60,0.1,300,10,4,227,"in"
700,0.2,410,130,8,234,"out"
10,0,300,10,0,175,"in"
70,0.1,280,10,6,232,"in"
360,0.1,240,210,16,234,"out"
920,1,10,300,14,234,"out"
220,0.2,300,10,4,231,"in"
430,1.1,100,40,18,234,"out"
160,0.1,310,10,2,228,"in"
180,1.3,320,160,10,234,"out"
260,0.1,280,10,4,232,"in"
260,0.1,300,10,2,232,"in"
930,0.1,390,250,6,234,"out"
560,1.2,370,80,16,234,"out"
1220,0.3,110,10,6,234,"out"
40,0.1,310,10,4,233,"in"
70,0.2,90,170,20,234,"out"
0,0,310,10,2,215,"in"
10,0,310,10,0,223,"in"
20,0,290,10,6,229,"in"
460,0.4,90,110,8,234,"out"
170,0.1,240,10,8,230,"in"
130,0,180,10,12,233,"in"
280,0,190,10,12,233,"in"
30,0.1,290,10,4,231,"in"
760,1,160,160,10,234,"out"
80,0.1,300,10,4,233,"in"
50,0,300,0,6,233,"in"
10,0,200,10,12,231,"in"
10,0,220,10,6,232,"in"
20,0,220,10,8,232,"in"
40,0,290,10,4,233,"in"
110,0.1,300,10,4,226,"in"
1110,0.4,360,0,4,234,"out"
140,0.2,290,10,4,233,"in"
110,0.2,300,10,4,231,"in"
170,0,260,10,4,233,"in"
60,0.1,300,0,6,233,"in"
160,0.1,230,10,6,226,"in"
760,0.3,330,120,0,234,"out"
10,0,290,10,6,142,"in"
0,0,270,10,10,233,"in"
10,0,220,10,6,232,"in"
20,0.1,280,10,6,231,"in"
40,0,220,10,14,232,"in"
220,0.2,330,120,16,234,"out"
50,0.1,260,10,8,230,"in"
30,0.5,160,260,0,234,"out"
40,0.1,310,0,2,233,"in"
20,0,280,10,6,208,"in"
10,0,320,10,2,233,"in"
10,0.1,310,10,2,230,"in"
140,0,210,10,8,233,"in"
40,0,300,10,0,231,"in"
80,0.1,300,10,2,218,"in"
630,1,30,200,6,234,"out"
50,0,300,0,6,233,"in"
20,0,310,10,2,231,"in"
180,0.6,100,130,2,234,"out"
50,0.1,300,0,6,233,"in"
100,0.1,300,10,4,229,"in"
700,0.9,30,220,12,234,"out"
100,0.1,300,10,2,229,"in"
10,0,290,10,8,227,"in"
0,0,250,10,10,233,"in"
10,0,230,100,16,234,"out"
130,0.2,240,10,4,232,"in"
30,0,220,10,12,232,"in"
0,0.7,250,200,0,234,"out"
20,0.1,300,10,4,232,"in"
60,0,220,10,8,232,"in"
60,0.1,300,0,6,233,"in"
250,0.1,300,10,2,231,"in"
0,0,340,10,0,232,"in"
10,0.1,290,10,6,211,"in"
140,0.2,300,10,4,231,"in"
10,0.2,300,10,4,225,"in"
50,0,250,10,10,233,"in"
260,0.1,300,10,2,232,"in"
0,0.1,310,10,2,224,"in"
260,0.1,300,10,2,232,"in"
840,1.1,110,210,6,234,"out"
160,0.1,210,10,8,233,"in"
90,0.1,310,10,4,233,"in"
30,0,220,10,6,232,"in"
90,0,220,10,6,232,"in"
140,0,210,10,8,233,"in"
110,0.1,200,10,10,231,"in"
1210,1,30,240,12,234,"out"
1220,0.8,40,140,8,234,"out"
240,0.2,300,10,2,232,"in"
910,0.1,100,200,6,234,"out"
600,1,100,60,10,234,"out"
490,0.4,340,10,14,234,"out"
10,0,320,10,0,227,"in"
850,0.7,100,10,10,234,"out"
10,0.1,300,10,4,220,"in"
280,0,190,10,12,233,"in"
40,0.1,230,10,14,233,"in"
30,0.2,280,10,4,233,"in"
110,0.4,250,10,4,229,"in"
20,0.1,290,10,6,233,"in"
640,0.2,180,80,10,234,"out"
290,0.3,220,10,8,231,"in"
360,0.3,330,230,8,234,"out"
480,1.1,130,0,4,234,"out"
330,0.7,110,290,4,234,"out"
260,0.2,300,10,2,233,"in"
1100,1.1,280,60,0,234,"out"
800,0.4,320,10,14,234,"out"
280,0,190,10,12,233,"in"
100,0.2,300,10,4,228,"in"
40,0,260,10,4,233,"in"
70,0.1,240,0,12,232,"in"
10,0,310,10,0,223,"in"
10,0,320,0,0,233,"in"
330,0.1,350,260,18,234,"out"
410,0,250,30,12,234,"out"
0,0,310,0,2,233,"in"
90,0.1,300,10,2,226,"in"
280,0,240,10,6,226,"in"
280,0.8,290,130,4,234,"out"
50,0.1,300,10,4,232,"in"
30,0.1,300,10,4,230,"in"
140,0,210,10,8,233,"in"
1170,0.4,80,90,20,234,"out"
170,0.5,360,60,16,234,"out"
30,0,290,10,6,203,"in"
20,0.1,290,10,6,233,"in"
0,0,290,10,6,188,"in"
960,0.1,130,170,12,234,"out"
10,0,260,10,10,183,"in"
980,0.8,150,190,6,234,"out"
140,0.2,300,10,4,231,"in"
100,0,200,10,12,233,"in"
30,0,220,10,6,232,"in"
20,0,300,10,2,211,"in"
140,0,300,10,2,227,"in"
10,0,290,10,4,104,"in"
300,1,70,0,10,234,"out"
520,0.8,390,200,14,234,"out"
260,0.1,300,10,2,232,"in"
980,0.9,80,60,10,234,"out"
890,0.7,350,140,0,234,"out"
0,0.1,310,10,2,224,"in"
590,0,180,10,10,233,"in"
0,0,280,10,4,176,"in"
170,0,190,10,12,233,"in"
130,0,180,10,12,233,"in"
30,0,310,10,4,230,"in"
110,0.4,250,10,4,229,"in"
170,0.7,140,0,14,234,"out"
0,0,320,0,0,232,"in"
10,0.1,300,10,4,220,"in"
50,0.1,300,10,4,232,"in"
10,0,200,10,14,233,"in"
360,0.9,40,30,-2,234,"out"
200,0.1,230,10,10,233,"in"
250,0.2,300,10,2,232,"in"
180,0,190,10,12,233,"in"
30,0,220,10,8,230,"in"
40,0,300,10,0,231,"in"
20,0,270,10,10,230,"in"
80,0,220,10,8,233,"in"
170,0.1,240,10,8,230,"in"
0,0,320,10,0,229,"in"
20,0,300,10,2,211,"in"
50,0,290,10,6,233,"in"
10,0,320,10,2,233,"in"
30,0,210,10,12,233,"in"
200,0.2,220,10,6,229,"in"
1010,0.3,150,120,8,234,"out"
10,0,320,10,2,233,"in"
350,0.3,220,10,8,182,"in"
10,0,300,10,2,166,"in"
980,1,70,110,2,234,"out"
300,0.1,300,10,4,233,"in"
0,0,310,0,2,233,"in"
100,0.2,290,10,4,233,"in"
30,0,210,10,8,232,"in"
320,1.2,340,70,12,234,"out"
810,0.5,250,90,16,234,"out"
100,0.1,300,10,2,229,"in"
310,0.1,300,10,2,232,"in"
80,0,240,10,8,223,"in"
740,0.1,130,250,8,234,"out"
350,0.8,140,10,2,234,"out"
20,0.1,300,10,4,232,"in"
160,0.1,310,10,2,228,"in"
30,0,220,10,6,232,"in"
100,0.2,300,10,4,228,"in"
880,1.3,260,100,18,234,"out"
770,1.3,280,10,8,234,"out"
1060,0.4,330,260,-2,234,"out"
50,0,200,10,12,232,"in"
20,0,240,10,10,233,"in"
70,0.1,300,10,4,231,"in"
160,0.9,90,200,4,234,"out"
320,0.6,70,30,10,234,"out"
300,1,210,200,14,234,"out"
30,0,210,10,8,232,"in"
20,0,190,10,10,226,"in"
310,1.1,380,300,-2,234,"out"
20,0.1,290,0,6,233,"in"
610,1.3,0,120,2,234,"out"
950,0,120,240,6,234,"out"
50,0,300,0,6,233,"in"
850,0.2,220,0,8,234,"out"
160,0.1,230,10,6,226,"in"
50,0.1,260,10,8,230,"in"
680,0.5,0,200,20,234,"out"
670,0.8,170,80,10,234,"out"
30,0,300,10,0,231,"in"
790,0.8,250,60,20,234,"out"
430,1.3,130,170,4,234,"out"
40,0,300,10,4,233,"in"
1040,0.8,400,280,6,234,"out"
0,0,310,0,2,233,"in"
10,0.2,300,10,4,225,"in"
200,0.1,230,10,10,233,"in"
70,0.1,280,10,6,232,"in"
170,1.1,90,240,20,234,"out"
140,0.2,290,10,4,233,"in"
50,0,300,10,4,231,"in"
10,0,320,10,0,227,"in"
330,0.2,380,50,2,234,"out"
970,0.3,260,290,0,234,"out"
160,0.2,300,10,4,233,"in"
340,1.2,100,300,2,234,"out"
170,0,240,20,4,221,"in"
110,0.1,200,10,10,231,"in"
30,0,220,10,12,232,"in"
550,0.5,150,110,16,234,"out"
60,0,190,10,10,230,"in"
880,0.1,80,280,0,234,"out"
230,0.9,230,60,12,234,"out"
180,0.1,290,10,4,228,"in"
20,0,200,10,12,233,"in"
100,0,190,10,12,233,"in"
110,0.1,200,10,10,231,"in"
40,0,310,10,4,232,"in"
0,0.1,320,10,0,233,"in"
70,0.2,260,10,8,232,"in"
90,0,190,10,10,233,"in"
170,0.1,240,10,8,230,"in"
120,0.7,200,30,10,234,"out"
130,0,210,10,8,233,"in"
0,0,300,10,4,231,"in"
290,0.3,220,10,8,231,"in"
100,0,190,10,12,233,"in"
1020,0.9,250,60,6,234,"out"
590,0,180,10,10,233,"in"
40,0,250,10,10,232,"in"
40,0,250,10,10,232,"in"
110,0.2,290,10,4,232,"in"
860,0.5,280,140,0,234,"out"
100,1,260,190,6,234,"out"
10,0,310,10,2,201,"in"
180,0.3,30,270,16,234,"out"
180,0.1,290,10,4,228,"in"
860,0.9,180,90,10,234,"out"
30,0,300,10,0,231,"in"
10,0,300,10,0,175,"in"
80,0,220,10,8,233,"in"
480,1,410,220,6,234,"out"
20,0,270,10,8,233,"in"
120,0.1,300,10,2,232,"in"
0,0,300,10,0,201,"in"
20,0.1,300,10,2,231,"in"
50,0,270,0,10,232,"in"
30,0.1,290,0,6,232,"in"
720,0.4,330,240,2,234,"out"
760,0.7,10,10,0,234,"out"
160,0.1,210,10,8,233,"in"
80,0.2,300,10,4,227,"in"
30,0,310,10,4,230,"in"
10,0,300,10,4,210,"in"
80,0.1,300,10,4,233,"in"
30,0,210,10,12,233,"in"
10,0.1,300,10,4,220,"in"
30,0,210,10,8,232,"in"
10,0,310,0,2,233,"in"
590,0.4,270,220,-2,234,"out"
880,0,120,70,0,234,"out"
40,0,300,10,2,230,"in"
250,0,180,10,12,233,"in"
880,1.1,230,200,14,234,"out"
140,0,300,10,2,227,"in"
30,0.1,300,0,6,233,"in"
20,0.1,300,10,2,231,"in"
110,0.1,200,10,10,231,"in"
160,0.1,230,10,6,226,"in"
20,0.1,290,0,6,233,"in"
250,0,180,10,12,233,"in"
780,1,70,50,6,234,"out"
60,0.1,300,10,4,227,"in"
250,0.1,160,220,12,234,"out"
30,0,200,10,14,233,"in"
160,0.1,200,10,8,233,"in"
80,0,290,10,4,233,"in"
30,0,210,10,12,233,"in"
30,0,190,10,10,232,"in"
0,0,260,10,10,208,"in"
780,0.4,170,120,0,234,"out"
700,0.2,0,20,10,234,"out"
140,0,200,10,10,233,"in"
0,0.1,300,10,0,232,"in"
10,0,290,10,4,104,"in"
780,0.7,410,90,-2,234,"out"
260,0.1,280,10,4,232,"in"
80,0,290,10,4,233,"in"
80,0.1,310,0,4,232,"in"
30,0,300,10,2,220,"in"
