"","X","status","HighestTaxonomicResolution","Species","CruiseID","Ship","SurveyMethod","latitude","longitude","morphotype","ObsYear","Decade","topographic_position_index","terrain_ruggedness_index","aspect","bathymetry_mean","current_direction","current_velocity","dissolvedO2","iron","nitrate","pH","phosphate","primaryprod","salinity","silicate","slope","temperature","substrate"
"3913",3913,"","","Craniella polyura","BESS-GS-2022","58G2","NCT",72.95675,34.1598333333333,"massive",2022,2020,-0.135419845581055,0.739583969116211,209.036270141602,-193.305557250977,238.098770141602,0.01400859747082,307.912322998047,0.00243295799009502,9.01496410369873,8.07456111907959,0.682026088237762,0.311011135578156,35.04541015625,5.97363662719727,0.00905447546392679,2.92389869689941,"1"
"3914",3914,"","","Thenea","BESS-GS-2022","58G2","NCT",72.95675,34.1598333333333,"massive",2022,2020,-0.135419845581055,0.739583969116211,209.036270141602,-193.305557250977,238.098770141602,0.01400859747082,307.912322998047,0.00243295799009502,9.01496410369873,8.07456111907959,0.682026088237762,0.311011135578156,35.04541015625,5.97363662719727,0.00905447546392679,2.92389869689941,"1"
"3915",3915,"","","Craniella polyura","BESS-GS-2022","58G2","NCT",73.0064027666666,32.3384247499999,"massive",2022,2020,4.65972328186035,10.4861087799072,186.219253540039,-222.5,245.960372924805,0.0266867913305759,297.786987304688,0.00241214968264103,9.08900451660156,8.06347846984863,0.698234140872955,0.268098562955856,35.043701171875,6.54558706283569,0.143519788980484,3.00887942314148,"1"
"3916",3916,"","","Polymastia arctica","BESS-GS-2022","58G2","NCT",73.0064027666666,32.3384247499999,"papillate",2022,2020,4.65972328186035,10.4861087799072,186.219253540039,-222.5,245.960372924805,0.0266867913305759,297.786987304688,0.00241214968264103,9.08900451660156,8.06347846984863,0.698234140872955,0.268098562955856,35.043701171875,6.54558706283569,0.143519788980484,3.00887942314148,"1"
"3917",3917,"","","Polymastia grimaldii","BESS-GS-2022","58G2","NCT",73.0064027666666,32.3384247499999,"papillate",2022,2020,4.65972328186035,10.4861087799072,186.219253540039,-222.5,245.960372924805,0.0266867913305759,297.786987304688,0.00241214968264103,9.08900451660156,8.06347846984863,0.698234140872955,0.268098562955856,35.043701171875,6.54558706283569,0.143519788980484,3.00887942314148,"1"
"3918",3918,"","","Thenea","BESS-GS-2022","58G2","NCT",73.0064027666666,32.3384247499999,"massive",2022,2020,4.65972328186035,10.4861087799072,186.219253540039,-222.5,245.960372924805,0.0266867913305759,297.786987304688,0.00241214968264103,9.08900451660156,8.06347846984863,0.698234140872955,0.268098562955856,35.043701171875,6.54558706283569,0.143519788980484,3.00887942314148,"1"
"3919",3919,"","","Craniella polyura","BESS-GS-2022","58G2","NCT",73.0232247499999,30.4644065916666,"massive",2022,2020,4.86111259460449,5.99305534362793,76.8864288330078,-248.25,110.811325073242,0.0459960512816906,293.790252685547,0.00198442791588604,8.99742698669434,8.05982303619385,0.679023325443268,0.25004830956459,35.0552787780762,6.33756113052368,0.166054651141167,4.29738187789917,"1"
"3920",3920,"","","Craniella polyura","BESS-GS-2022","58G2","NCT",72.9900982333333,28.3464774833333,"massive",2022,2020,1.21528244018555,11.4374961853027,129.761245727539,-317.388885498047,168.219955444336,0.00763626722618937,287.388366699219,0.00244710012339056,9.69862747192383,8.05279922485352,0.726590037345886,0.219126001000404,35.0838394165039,6.65850877761841,0.211370125412941,4.92319011688232,"1"
"3921",3921,"","","Polymastia uberrima","BESS-GS-2022","58G2","NCT",72.9900982333333,28.3464774833333,"papillate",2022,2020,1.21528244018555,11.4374961853027,129.761245727539,-317.388885498047,168.219955444336,0.00763626722618937,287.388366699219,0.00244710012339056,9.69862747192383,8.05279922485352,0.726590037345886,0.219126001000404,35.0838394165039,6.65850877761841,0.211370125412941,4.92319011688232,"1"
"3922",3922,"","","Craniella polyura","BESS-GS-2022","58G2","NCT",73.5522507333333,28.4664748083333,"massive",2022,2020,-3.01388168334961,3.56249618530273,82.5063323974609,-383.527770996094,36.4881858825684,0.0088899489492178,282.144836425781,0.00235867942683399,10.2227220535278,8.04714488983154,0.77608585357666,0.132841020822525,35.0787467956543,7.49143981933594,0.107606306672096,3.73667192459106,"1"
"3923",3923,"","","Polymastia grimaldii","BESS-GS-2022","58G2","NCT",73.5522507333333,28.4664748083333,"papillate",2022,2020,-3.01388168334961,3.56249618530273,82.5063323974609,-383.527770996094,36.4881858825684,0.0088899489492178,282.144836425781,0.00235867942683399,10.2227220535278,8.04714488983154,0.77608585357666,0.132841020822525,35.0787467956543,7.49143981933594,0.107606306672096,3.73667192459106,"1"
"3924",3924,"","","Polymastia arctica","BESS-GS-2022","58G2","NCT",73.5522507333333,28.4664748083333,"papillate",2022,2020,-3.01388168334961,3.56249618530273,82.5063323974609,-383.527770996094,36.4881858825684,0.0088899489492178,282.144836425781,0.00235867942683399,10.2227220535278,8.04714488983154,0.77608585357666,0.132841020822525,35.0787467956543,7.49143981933594,0.107606306672096,3.73667192459106,"1"
"3925",3925,"","","Thenea valdiviae","BESS-GS-2022","58G2","NCT",73.5522507333333,28.4664748083333,"massive",2022,2020,-3.01388168334961,3.56249618530273,82.5063323974609,-383.527770996094,36.4881858825684,0.0088899489492178,282.144836425781,0.00235867942683399,10.2227220535278,8.04714488983154,0.77608585357666,0.132841020822525,35.0787467956543,7.49143981933594,0.107606306672096,3.73667192459106,"1"
"3926",3926,"","","Thenea","BESS-GS-2022","58G2","NCT",73.5522507333333,28.4664748083333,"massive",2022,2020,-3.01388168334961,3.56249618530273,82.5063323974609,-383.527770996094,36.4881858825684,0.0088899489492178,282.144836425781,0.00235867942683399,10.2227220535278,8.04714488983154,0.77608585357666,0.132841020822525,35.0787467956543,7.49143981933594,0.107606306672096,3.73667192459106,"1"
"3927",3927,"","","Craniella polyura","BESS-GS-2022","58G2","NCT",73.5954883333333,30.4376701999999,"massive",2022,2020,-4.09028244018555,4.51388931274414,294.023529052734,-372.472229003906,48.505931854248,0.0139384660869837,285.796325683594,0.00217704148963094,10.0702514648438,8.0506763458252,0.766844809055328,0.162809550762177,35.0780220031738,7.36198997497559,0.097845122218132,3.72616815567017,"1"
"3928",3928,"","","Polymastia grimaldii","BESS-GS-2022","58G2","NCT",73.5954883333333,30.4376701999999,"papillate",2022,2020,-4.09028244018555,4.51388931274414,294.023529052734,-372.472229003906,48.505931854248,0.0139384660869837,285.796325683594,0.00217704148963094,10.0702514648438,8.0506763458252,0.766844809055328,0.162809550762177,35.0780220031738,7.36198997497559,0.097845122218132,3.72616815567017,"1"
"3929",3929,"","","Polymastia nivea","BESS-GS-2022","58G2","NCT",73.5954883333333,30.4376701999999,"papillate",2022,2020,-4.09028244018555,4.51388931274414,294.023529052734,-372.472229003906,48.505931854248,0.0139384660869837,285.796325683594,0.00217704148963094,10.0702514648438,8.0506763458252,0.766844809055328,0.162809550762177,35.0780220031738,7.36198997497559,0.097845122218132,3.72616815567017,"1"
"3930",3930,"","","Polymastia grimaldii","BESS-GS-2022","58G2","NCT",73.5954883333333,30.4376701999999,"papillate",2022,2020,-4.09028244018555,4.51388931274414,294.023529052734,-372.472229003906,48.505931854248,0.0139384660869837,285.796325683594,0.00217704148963094,10.0702514648438,8.0506763458252,0.766844809055328,0.162809550762177,35.0780220031738,7.36198997497559,0.097845122218132,3.72616815567017,"1"
"3931",3931,"","","Thenea","BESS-GS-2022","58G2","NCT",73.5954883333333,30.4376701999999,"massive",2022,2020,-4.09028244018555,4.51388931274414,294.023529052734,-372.472229003906,48.505931854248,0.0139384660869837,285.796325683594,0.00217704148963094,10.0702514648438,8.0506763458252,0.766844809055328,0.162809550762177,35.0780220031738,7.36198997497559,0.097845122218132,3.72616815567017,"1"
"3932",3932,"","","Craniella polyura","BESS-GS-2022","58G2","NCT",73.5816577083333,32.6479036499999,"massive",2022,2020,-0.479156494140625,0.479156494140625,91.3600463867188,-287.805541992188,237.860687255859,0.00902804732322693,293.258605957031,0.00213049584999681,9.36239051818848,8.06032180786133,0.705238401889801,0.245840027928352,35.0611152648926,6.48016214370728,0.00303471460938454,3.74497747421265,"1"
"3933",3933,"","","Polymastia grimaldii","BESS-GS-2022","58G2","NCT",73.5816577083333,32.6479036499999,"papillate",2022,2020,-0.479156494140625,0.479156494140625,91.3600463867188,-287.805541992188,237.860687255859,0.00902804732322693,293.258605957031,0.00213049584999681,9.36239051818848,8.06032180786133,0.705238401889801,0.245840027928352,35.0611152648926,6.48016214370728,0.00303471460938454,3.74497747421265,"1"
"3934",3934,"","","Craniella polyura","BESS-GS-2022","58G2","NCT",73.5623423333333,34.6527266,"massive",2022,2020,-2.84374809265137,12.1354198455811,322.119323730469,-259.75,60.6180839538574,0.0504432916641235,297.495422363281,0.00200949911959469,9.16781711578369,8.06698417663574,0.694799065589905,0.283397793769836,35.0533142089844,6.30925035476685,0.197221219539642,3.3576545715332,"1"
"3935",3935,"","","Polymastia grimaldii","BESS-GS-2022","58G2","NCT",73.5623423333333,34.6527266,"papillate",2022,2020,-2.84374809265137,12.1354198455811,322.119323730469,-259.75,60.6180839538574,0.0504432916641235,297.495422363281,0.00200949911959469,9.16781711578369,8.06698417663574,0.694799065589905,0.283397793769836,35.0533142089844,6.30925035476685,0.197221219539642,3.3576545715332,"1"
"3936",3936,"","","Polymastia","BESS-GS-2022","58G2","NCT",73.5623423333333,34.6527266,"papillate",2022,2020,-2.84374809265137,12.1354198455811,322.119323730469,-259.75,60.6180839538574,0.0504432916641235,297.495422363281,0.00200949911959469,9.16781711578369,8.06698417663574,0.694799065589905,0.283397793769836,35.0533142089844,6.30925035476685,0.197221219539642,3.3576545715332,"1"
"3937",3937,"","","Polymastia grimaldii","BESS-GS-2022","58G2","NCT",73.5623423333333,34.6527266,"papillate",2022,2020,-2.84374809265137,12.1354198455811,322.119323730469,-259.75,60.6180839538574,0.0504432916641235,297.495422363281,0.00200949911959469,9.16781711578369,8.06698417663574,0.694799065589905,0.283397793769836,35.0533142089844,6.30925035476685,0.197221219539642,3.3576545715332,"1"
"3938",3938,"","","Thenea","BESS-GS-2022","58G2","NCT",73.5623423333333,34.6527266,"massive",2022,2020,-2.84374809265137,12.1354198455811,322.119323730469,-259.75,60.6180839538574,0.0504432916641235,297.495422363281,0.00200949911959469,9.16781711578369,8.06698417663574,0.694799065589905,0.283397793769836,35.0533142089844,6.30925035476685,0.197221219539642,3.3576545715332,"1"
"3939",3939,"","","Craniella polyura","BESS-GS-2022","58G2","NCT",73.531334925,36.6320936166666,"massive",2022,2020,4.27777862548828,4.54861450195312,219.351089477539,-241.25,162.422668457031,0.0362494513392448,305.866485595703,0.00286132912151515,9.29097461700439,8.07349967956543,0.730080783367157,0.261130094528198,35.0119972229004,6.72337245941162,0.0578419901430607,0.975844621658325,"1"
"3940",3940,"","","Polymastia grimaldii","BESS-GS-2022","58G2","NCT",73.531334925,36.6320936166666,"papillate",2022,2020,4.27777862548828,4.54861450195312,219.351089477539,-241.25,162.422668457031,0.0362494513392448,305.866485595703,0.00286132912151515,9.29097461700439,8.07349967956543,0.730080783367157,0.261130094528198,35.0119972229004,6.72337245941162,0.0578419901430607,0.975844621658325,"1"
"3941",3941,"","","Polymastia grimaldii","BESS-GS-2022","58G2","NCT",73.531334925,36.6320936166666,"papillate",2022,2020,4.27777862548828,4.54861450195312,219.351089477539,-241.25,162.422668457031,0.0362494513392448,305.866485595703,0.00286132912151515,9.29097461700439,8.07349967956543,0.730080783367157,0.261130094528198,35.0119972229004,6.72337245941162,0.0578419901430607,0.975844621658325,"1"
"3942",3942,"","","Craniella polyura","BESS-GS-2022","58G2","NCT",76.5496666666667,14.7989166666666,"massive",2022,2020,-17.7430553436279,29.3263874053955,201.875274658203,-195.138885498047,254.211441040039,0.0687776878476143,296.130157470703,0.00123631523456424,9.82766056060791,8.06206798553467,0.701909124851227,0.178952246904373,35.0842170715332,5.36298084259033,0.423616588115692,3.92069888114929,"4"
"3943",3943,"","","Craniella polyura","BESS-GS-2022","58G2","NCT",77.0204166666666,13.5360833333333,"massive",2022,2020,-30.8993110656738,81.5381927490234,313.289367675781,-248.91667175293,222.377029418945,0.00480432016775012,294.740356445312,0.00102195190265775,10.0155477523804,8.05972766876221,0.70726352930069,0.181303918361664,35.068733215332,5.38438272476196,1.52792048454285,3.55618286132812,NA
"3944",3944,"","","Polymastia grimaldii","BESS-GS-2022","58G2","NCT",77.0204166666666,13.5360833333333,"papillate",2022,2020,-30.8993110656738,81.5381927490234,313.289367675781,-248.91667175293,222.377029418945,0.00480432016775012,294.740356445312,0.00102195190265775,10.0155477523804,8.05972766876221,0.70726352930069,0.181303918361664,35.068733215332,5.38438272476196,1.52792048454285,3.55618286132812,NA
"3945",3945,"","","Polymastia andrica","BESS-GS-2022","58G2","NCT",77.0415,12.21875,"papillate",2022,2020,15.1527767181396,191.736114501953,207.615905761719,-442.361114501953,274.907531738281,0.136104539036751,291.692077636719,0.00108621083199978,10.4228935241699,8.05212306976318,0.736091136932373,0.144841060042381,35.0965881347656,5.75505399703979,2.82924747467041,3.97811841964722,NA
"3946",3946,"","","Polymastia nivea","BESS-GS-2022","58G2","NCT",77.0415,12.21875,"papillate",2022,2020,15.1527767181396,191.736114501953,207.615905761719,-442.361114501953,274.907531738281,0.136104539036751,291.692077636719,0.00108621083199978,10.4228935241699,8.05212306976318,0.736091136932373,0.144841060042381,35.0965881347656,5.75505399703979,2.82924747467041,3.97811841964722,NA
"3947",3947,"","","Craniella polyura","BESS-GS-2022","58G2","NCT",77.40475,12.4864166666666,"massive",2022,2020,-13.5798568725586,34.3506927490234,122.61385345459,-175.58332824707,220.279983520508,0.036299854516983,307.238372802734,0.00171997130382806,9.364089012146,8.0616283416748,0.691344976425171,0.233612671494484,35.0299606323242,5.40947675704956,0.787356853485107,2.44669437408447,NA
"3948",3948,"","","Polymastia grimaldii","BESS-GS-2022","58G2","NCT",77.40475,12.4864166666666,"papillate",2022,2020,-13.5798568725586,34.3506927490234,122.61385345459,-175.58332824707,220.279983520508,0.036299854516983,307.238372802734,0.00171997130382806,9.364089012146,8.0616283416748,0.691344976425171,0.233612671494484,35.0299606323242,5.40947675704956,0.787356853485107,2.44669437408447,NA
"3949",3949,"","","Polymastia nivea","BESS-GS-2022","58G2","NCT",77.40475,12.4864166666666,"papillate",2022,2020,-13.5798568725586,34.3506927490234,122.61385345459,-175.58332824707,220.279983520508,0.036299854516983,307.238372802734,0.00171997130382806,9.364089012146,8.0616283416748,0.691344976425171,0.233612671494484,35.0299606323242,5.40947675704956,0.787356853485107,2.44669437408447,NA
"3950",3950,"","","Craniella polyura","BESS-GS-2022","58G2","NCT",77.9486666666666,10.7804166666666,"massive",2022,2020,-3.34027671813965,13.7777767181396,312.243804931641,-162.444442749023,94.7108993530273,0.0151316346600652,302.518615722656,0.00123794737737626,9.58563137054443,8.06977558135986,0.68672502040863,0.280679941177368,35.0768661499023,5.14790821075439,0.261036485433578,3.71380257606506,NA
"3951",3951,"","","Polymastia grimaldii","BESS-GS-2022","58G2","NCT",77.9486666666666,10.7804166666666,"papillate",2022,2020,-3.34027671813965,13.7777767181396,312.243804931641,-162.444442749023,94.7108993530273,0.0151316346600652,302.518615722656,0.00123794737737626,9.58563137054443,8.06977558135986,0.68672502040863,0.280679941177368,35.0768661499023,5.14790821075439,0.261036485433578,3.71380257606506,NA
"3952",3952,"","","Polymastia arctica","BESS-GS-2022","58G2","NCT",77.9486666666666,10.7804166666666,"papillate",2022,2020,-3.34027671813965,13.7777767181396,312.243804931641,-162.444442749023,94.7108993530273,0.0151316346600652,302.518615722656,0.00123794737737626,9.58563137054443,8.06977558135986,0.68672502040863,0.280679941177368,35.0768661499023,5.14790821075439,0.261036485433578,3.71380257606506,NA
"3953",3953,"","","Polymastia grimaldii","BESS-GS-2022","58G2","NCT",77.9486666666666,10.7804166666666,"papillate",2022,2020,-3.34027671813965,13.7777767181396,312.243804931641,-162.444442749023,94.7108993530273,0.0151316346600652,302.518615722656,0.00123794737737626,9.58563137054443,8.06977558135986,0.68672502040863,0.280679941177368,35.0768661499023,5.14790821075439,0.261036485433578,3.71380257606506,NA
"3954",3954,"","","Polymastia","BESS-GS-2022","58G2","NCT",77.9486666666666,10.7804166666666,"papillate",2022,2020,-3.34027671813965,13.7777767181396,312.243804931641,-162.444442749023,94.7108993530273,0.0151316346600652,302.518615722656,0.00123794737737626,9.58563137054443,8.06977558135986,0.68672502040863,0.280679941177368,35.0768661499023,5.14790821075439,0.261036485433578,3.71380257606506,NA
"3955",3955,"","","Thenea","BESS-GS-2022","58G2","NCT",77.9486666666666,10.7804166666666,"massive",2022,2020,-3.34027671813965,13.7777767181396,312.243804931641,-162.444442749023,94.7108993530273,0.0151316346600652,302.518615722656,0.00123794737737626,9.58563137054443,8.06977558135986,0.68672502040863,0.280679941177368,35.0768661499023,5.14790821075439,0.261036485433578,3.71380257606506,NA
"3956",3956,"","","Thenea","BESS-GS-2022","58G2","NCT",77.9486666666666,10.7804166666666,"massive",2022,2020,-3.34027671813965,13.7777767181396,312.243804931641,-162.444442749023,94.7108993530273,0.0151316346600652,302.518615722656,0.00123794737737626,9.58563137054443,8.06977558135986,0.68672502040863,0.280679941177368,35.0768661499023,5.14790821075439,0.261036485433578,3.71380257606506,NA
"3957",3957,"","","Craniella cranium","BESS-GS-2022","58G2","NCT",77.9469166666667,9.65666666666666,"massive",2022,2020,35.2881851196289,169.302093505859,238.532775878906,-387.833343505859,293.9013671875,0.213879927992821,293.645355224609,0.000953165756072849,10.3547334671021,8.0556058883667,0.729295372962952,0.157224059104919,35.0910263061523,5.59901666641235,3.94587993621826,3.73792099952698,NA
"3958",3958,"","","Craniella cranium","BESS-GS-2022","58G2","NCT",77.9469166666667,9.65666666666666,"massive",2022,2020,35.2881851196289,169.302093505859,238.532775878906,-387.833343505859,293.9013671875,0.213879927992821,293.645355224609,0.000953165756072849,10.3547334671021,8.0556058883667,0.729295372962952,0.157224059104919,35.0910263061523,5.59901666641235,3.94587993621826,3.73792099952698,NA
"3959",3959,"","","Geodia barretti","BESS-GS-2022","58G2","NCT",77.9469166666667,9.65666666666666,"massive",2022,2020,35.2881851196289,169.302093505859,238.532775878906,-387.833343505859,293.9013671875,0.213879927992821,293.645355224609,0.000953165756072849,10.3547334671021,8.0556058883667,0.729295372962952,0.157224059104919,35.0910263061523,5.59901666641235,3.94587993621826,3.73792099952698,NA
"3960",3960,"","","Polymastia andrica","BESS-GS-2022","58G2","NCT",77.9469166666667,9.65666666666666,"papillate",2022,2020,35.2881851196289,169.302093505859,238.532775878906,-387.833343505859,293.9013671875,0.213879927992821,293.645355224609,0.000953165756072849,10.3547334671021,8.0556058883667,0.729295372962952,0.157224059104919,35.0910263061523,5.59901666641235,3.94587993621826,3.73792099952698,NA
"3961",3961,"","","Polymastia andrica","BESS-GS-2022","58G2","NCT",77.9469166666667,9.65666666666666,"papillate",2022,2020,35.2881851196289,169.302093505859,238.532775878906,-387.833343505859,293.9013671875,0.213879927992821,293.645355224609,0.000953165756072849,10.3547334671021,8.0556058883667,0.729295372962952,0.157224059104919,35.0910263061523,5.59901666641235,3.94587993621826,3.73792099952698,NA
"3962",3962,"","","Polymastia","BESS-GS-2022","58G2","NCT",79.0833333333333,8.72016666666666,"papillate",2022,2020,2.10764503479004,14.0312442779541,266.753173828125,-222.33332824707,327.072631835938,0.16009034216404,302.825988769531,0.00130516267381608,9.68668746948242,8.06876945495605,0.697247743606567,0.238543853163719,35.0764579772949,5.27373695373535,0.964978158473969,3.48470544815063,NA
"3963",3963,"","","Stryphnus fortis","BESS-GS-2022","58G2","NCT",79.0833333333333,8.72016666666666,"massive",2022,2020,2.10764503479004,14.0312442779541,266.753173828125,-222.33332824707,327.072631835938,0.16009034216404,302.825988769531,0.00130516267381608,9.68668746948242,8.06876945495605,0.697247743606567,0.238543853163719,35.0764579772949,5.27373695373535,0.964978158473969,3.48470544815063,NA
"3964",3964,"","","Thenea","BESS-GS-2022","58G2","NCT",79.0833333333333,8.72016666666666,"massive",2022,2020,2.10764503479004,14.0312442779541,266.753173828125,-222.33332824707,327.072631835938,0.16009034216404,302.825988769531,0.00130516267381608,9.68668746948242,8.06876945495605,0.697247743606567,0.238543853163719,35.0764579772949,5.27373695373535,0.964978158473969,3.48470544815063,NA
"3965",3965,"","","Craniella polyura","BESS-GS-2022","58G2","NCT",79.8400833333333,9.10299999999999,"massive",2022,2020,-3.48264312744141,12.1215362548828,23.5231552124023,-442.472229003906,60.1734085083008,0.0119898905977607,297.342254638672,0.00126365339383483,10.3043212890625,8.05929660797119,0.727853000164032,0.122721441090107,35.0791473388672,5.56187963485718,0.171853572130203,3.44749426841736,NA
"3966",3966,"","","Craniella polyura","BESS-GS-2022","58G2","NCT",80.0199166666667,8.62366666666667,"massive",2022,2020,2.73611831665039,5.48611068725586,341.69140625,-484.527770996094,37.4700241088867,0.010796713642776,295.915313720703,0.00131182931363583,10.4795846939087,8.05678176879883,0.739509463310242,0.100793868303299,35.0723457336426,5.69537496566772,0.0755394473671913,3.26122713088989,NA
"3967",3967,"","","Polymastia grimaldii","BESS-GS-2022","58G2","NCT",80.0199166666667,8.62366666666667,"papillate",2022,2020,2.73611831665039,5.48611068725586,341.69140625,-484.527770996094,37.4700241088867,0.010796713642776,295.915313720703,0.00131182931363583,10.4795846939087,8.05678176879883,0.739509463310242,0.100793868303299,35.0723457336426,5.69537496566772,0.0755394473671913,3.26122713088989,NA
"3968",3968,"","","Polymastia nivea","BESS-GS-2022","58G2","NCT",80.0199166666667,8.62366666666667,"papillate",2022,2020,2.73611831665039,5.48611068725586,341.69140625,-484.527770996094,37.4700241088867,0.010796713642776,295.915313720703,0.00131182931363583,10.4795846939087,8.05678176879883,0.739509463310242,0.100793868303299,35.0723457336426,5.69537496566772,0.0755394473671913,3.26122713088989,NA
"3969",3969,"","","Thenea","BESS-GS-2022","58G2","NCT",80.0199166666667,8.62366666666667,"massive",2022,2020,2.73611831665039,5.48611068725586,341.69140625,-484.527770996094,37.4700241088867,0.010796713642776,295.915313720703,0.00131182931363583,10.4795846939087,8.05678176879883,0.739509463310242,0.100793868303299,35.0723457336426,5.69537496566772,0.0755394473671913,3.26122713088989,NA
"3970",3970,"","","Craniella polyura","BESS-GS-2022","58G2","NCT",80.17775,11.6554166666666,"massive",2022,2020,-12.1284704208374,25.5868034362793,13.2344980239868,-155.888885498047,59.5910263061523,0.0311120711266994,305.364196777344,0.00147294078487903,9.6754674911499,8.07374572753906,0.690740764141083,0.169397592544556,35.053337097168,5.07477903366089,0.360482543706894,3.15215706825256,NA
"3971",3971,"","","Mycale (Mycale) lingua","BESS-GS-2022","58G2","NCT",80.17775,11.6554166666666,"massive",2022,2020,-12.1284704208374,25.5868034362793,13.2344980239868,-155.888885498047,59.5910263061523,0.0311120711266994,305.364196777344,0.00147294078487903,9.6754674911499,8.07374572753906,0.690740764141083,0.169397592544556,35.053337097168,5.07477903366089,0.360482543706894,3.15215706825256,NA
"3972",3972,"","","Craniella polyura","BESS-GS-2022","58G2","NCT",80.4560833333333,12.4704999999999,"massive",2022,2020,-24.1388759613037,205.70832824707,350.346008300781,-565.277770996094,64.5902938842773,0.13348788022995,298.357604980469,0.00113114051055163,10.3445491790771,8.05599212646484,0.730086207389832,0.0990637093782425,35.0513343811035,5.54936981201172,2.85574126243591,2.8049533367157,NA
"3973",3973,"","","Mycale (Mycale) lingua","BESS-GS-2022","58G2","NCT",80.4560833333333,12.4704999999999,"massive",2022,2020,-24.1388759613037,205.70832824707,350.346008300781,-565.277770996094,64.5902938842773,0.13348788022995,298.357604980469,0.00113114051055163,10.3445491790771,8.05599212646484,0.730086207389832,0.0990637093782425,35.0513343811035,5.54936981201172,2.85574126243591,2.8049533367157,NA
"3974",3974,"","","Polymastia uberrima","BESS-GS-2022","58G2","NCT",80.4560833333333,12.4704999999999,"papillate",2022,2020,-24.1388759613037,205.70832824707,350.346008300781,-565.277770996094,64.5902938842773,0.13348788022995,298.357604980469,0.00113114051055163,10.3445491790771,8.05599212646484,0.730086207389832,0.0990637093782425,35.0513343811035,5.54936981201172,2.85574126243591,2.8049533367157,NA
"3975",3975,"","","Polymastia andrica","BESS-GS-2022","58G2","NCT",80.4560833333333,12.4704999999999,"papillate",2022,2020,-24.1388759613037,205.70832824707,350.346008300781,-565.277770996094,64.5902938842773,0.13348788022995,298.357604980469,0.00113114051055163,10.3445491790771,8.05599212646484,0.730086207389832,0.0990637093782425,35.0513343811035,5.54936981201172,2.85574126243591,2.8049533367157,NA
"3976",3976,"","","Thenea","BESS-GS-2022","58G2","NCT",80.4560833333333,12.4704999999999,"massive",2022,2020,-24.1388759613037,205.70832824707,350.346008300781,-565.277770996094,64.5902938842773,0.13348788022995,298.357604980469,0.00113114051055163,10.3445491790771,8.05599212646484,0.730086207389832,0.0990637093782425,35.0513343811035,5.54936981201172,2.85574126243591,2.8049533367157,NA
"3977",3977,"","","Thenea","BESS-GS-2022","58G2","NCT",80.37175,13.5359999999999,"massive",2022,2020,21.0347175598145,43.6666679382324,350.83740234375,-147.361114501953,55.3543663024902,0.0623352341353893,303.906066894531,0.00122438627295196,9.79263877868652,8.07287502288818,0.694354176521301,0.136661604046822,35.0492362976074,5.0745792388916,0.60812520980835,3.20527863502502,NA
"3978",3978,"","","Polymastia uberrima","BESS-GS-2022","58G2","NCT",80.205,15.7716666666667,"papillate",2022,2020,-3.66319847106934,6.65625190734863,102.319686889648,-176.861114501953,159.552947998047,0.0447499044239521,309.12158203125,0.00222792848944664,9.78215789794922,8.07648372650146,0.70986270904541,0.140915080904961,35.0219383239746,5.24494075775146,0.277760803699493,2.55665063858032,NA
"3979",3979,"","","Craniella polyura","BESS-GS-2022","58G2","NCT",80.2455833333333,16.5786666666666,"massive",2022,2020,-34.319450378418,37.7916717529297,37.9887771606445,-284.611114501953,255.503479003906,0.0566413328051567,300.620208740234,0.00110438629053533,10.0789833068848,8.06620121002197,0.712515652179718,0.0997021049261093,35.0103378295898,5.30013608932495,0.477469950914383,1.95288991928101,NA
"3980",3980,"","","Polymastia grimaldii","BESS-GS-2022","58G2","NCT",80.2455833333333,16.5786666666666,"papillate",2022,2020,-34.319450378418,37.7916717529297,37.9887771606445,-284.611114501953,255.503479003906,0.0566413328051567,300.620208740234,0.00110438629053533,10.0789833068848,8.06620121002197,0.712515652179718,0.0997021049261093,35.0103378295898,5.30013608932495,0.477469950914383,1.95288991928101,NA
"3981",3981,"","","Polymastia uberrima","BESS-GS-2022","58G2","NCT",80.2455833333333,16.5786666666666,"papillate",2022,2020,-34.319450378418,37.7916717529297,37.9887771606445,-284.611114501953,255.503479003906,0.0566413328051567,300.620208740234,0.00110438629053533,10.0789833068848,8.06620121002197,0.712515652179718,0.0997021049261093,35.0103378295898,5.30013608932495,0.477469950914383,1.95288991928101,NA
"3982",3982,"","","Craniella polyura","BESS-GS-2022","58G2","NCT",80.5780833333333,15.7375,"massive",2022,2020,0.659725189208984,8.83333206176758,228.948989868164,-295.638885498047,19.9960765838623,0.125813126564026,300.348541259766,0.00105245225131512,10.0921869277954,8.06618881225586,0.713095724582672,0.0982136502861977,35.0285835266113,5.31070280075073,0.172211393713951,2.27705693244934,NA
"3983",3983,"","","Craniella polyura","BESS-GS-2022","58G2","NCT",80.6853333333333,15.5640833333333,"massive",2022,2020,76.4583129882812,309.1875,325.074279785156,-596.222229003906,78.5609664916992,0.0798243209719658,298.572418212891,0.00112171773798764,10.4517955780029,8.05418491363525,0.737404942512512,0.0843458846211433,35.0469741821289,5.62061309814453,4.89519500732422,2.72424292564392,NA
