"","X","status","HighestTaxonomicResolution","Species","CruiseID","Ship","SurveyMethod","MiddleLatitude","MiddleLongitude","morphotype","ObsYear","Decade","ID","terrain_ruggedness_index","sws_mean","o2_mean","si_mean","thetao_mean","cover"
"3679",3679,"","","Mycale (Mycale) lingua","BESS-JH-2023","58J3","NCT",71.93876167,17.32625583,"massive",2023,2020,3679,15.753475189209,0.017108591273427,278.87744140625,6.26267528533936,6.244309425354,"Mud to muddy Sand"
"3680",3680,"","","Thenea levis","BESS-JH-2023","58J3","NCT",71.93876167,17.32625583,"massive",2023,2020,3680,15.753475189209,0.017108591273427,278.87744140625,6.26267528533936,6.244309425354,"Mud to muddy Sand"
"3681",3681,"","","Craniella","BESS-JH-2023","58J3","NCT",71.93876167,17.32625583,"massive",2023,2020,3681,15.753475189209,0.017108591273427,278.87744140625,6.26267528533936,6.244309425354,"Mud to muddy Sand"
"3682",3682,"","","Geodia macandrewii","BESS-JH-2023","58J3","NCT",71.93876167,17.32625583,"massive",2023,2020,3682,15.753475189209,0.017108591273427,278.87744140625,6.26267528533936,6.244309425354,"Mud to muddy Sand"
"3683",3683,"","","Geodia barretti","BESS-JH-2023","58J3","NCT",71.93876167,17.32625583,"massive",2023,2020,3683,15.753475189209,0.017108591273427,278.87744140625,6.26267528533936,6.244309425354,"Mud to muddy Sand"
"3684",3684,"","","Craniella polyura","BESS-JH-2023","58J3","NCT",71.93876167,17.32625583,"massive",2023,2020,3684,15.753475189209,0.017108591273427,278.87744140625,6.26267528533936,6.244309425354,"Mud to muddy Sand"
"3685",3685,"","","Polymastia hemisphaerica","BESS-JH-2023","58J3","NCT",71.93876167,17.32625583,"papillate",2023,2020,3685,15.753475189209,0.017108591273427,278.87744140625,6.26267528533936,6.244309425354,"Mud to muddy Sand"
"3686",3686,"","","Polymastia andrica","BESS-JH-2023","58J3","NCT",71.93876167,17.32625583,"papillate",2023,2020,3686,15.753475189209,0.017108591273427,278.87744140625,6.26267528533936,6.244309425354,"Mud to muddy Sand"
"3687",3687,"","","Polymastia uberrima","BESS-JH-2023","58J3","NCT",71.93876167,17.32625583,"papillate",2023,2020,3687,15.753475189209,0.017108591273427,278.87744140625,6.26267528533936,6.244309425354,"Mud to muddy Sand"
"3688",3688,"","","Geodia atlantica","BESS-JH-2023","58J3","NCT",72.05561583,19.1790775,"massive",2023,2020,3688,8.39236831665039,0.0271981339901686,280.053802490234,6.75649452209473,5.92105913162231,"Mud to muddy Sand"
"3689",3689,"","","Thenea levis","BESS-JH-2023","58J3","NCT",72.05561583,19.1790775,"massive",2023,2020,3689,8.39236831665039,0.0271981339901686,280.053802490234,6.75649452209473,5.92105913162231,"Mud to muddy Sand"
"3690",3690,"","","Geodia macandrewii","BESS-JH-2023","58J3","NCT",72.05561583,19.1790775,"massive",2023,2020,3690,8.39236831665039,0.0271981339901686,280.053802490234,6.75649452209473,5.92105913162231,"Mud to muddy Sand"
"3691",3691,"","","Geodia barretti","BESS-JH-2023","58J3","NCT",72.05561583,19.1790775,"massive",2023,2020,3691,8.39236831665039,0.0271981339901686,280.053802490234,6.75649452209473,5.92105913162231,"Mud to muddy Sand"
"3692",3692,"","","Geodia phlegraei","BESS-JH-2023","58J3","NCT",72.05561583,19.1790775,"massive",2023,2020,3692,8.39236831665039,0.0271981339901686,280.053802490234,6.75649452209473,5.92105913162231,"Mud to muddy Sand"
"3693",3693,"","","Stelletta rhaphidiophora","BESS-JH-2023","58J3","NCT",72.05561583,19.1790775,"massive",2023,2020,3693,8.39236831665039,0.0271981339901686,280.053802490234,6.75649452209473,5.92105913162231,"Mud to muddy Sand"
"3694",3694,"","","Stryphnus fortis","BESS-JH-2023","58J3","NCT",72.05561583,19.1790775,"massive",2023,2020,3694,8.39236831665039,0.0271981339901686,280.053802490234,6.75649452209473,5.92105913162231,"Mud to muddy Sand"
"3695",3695,"","","Thenea muricata","BESS-JH-2023","58J3","NCT",72.05561583,19.1790775,"massive",2023,2020,3695,8.39236831665039,0.0271981339901686,280.053802490234,6.75649452209473,5.92105913162231,"Mud to muddy Sand"
"3696",3696,"","","Geodia macandrewii","BESS-JH-2023","58J3","NCT",72.169935,21.05230667,"massive",2023,2020,3696,3.35763931274414,0.0173052866011858,283.459075927734,6.81500864028931,5.18599271774292,"Mud to muddy Sand"
"3697",3697,"","","Geodia barretti","BESS-JH-2023","58J3","NCT",72.169935,21.05230667,"massive",2023,2020,3697,3.35763931274414,0.0173052866011858,283.459075927734,6.81500864028931,5.18599271774292,"Mud to muddy Sand"
"3698",3698,"","","Geodia phlegraei","BESS-JH-2023","58J3","NCT",72.169935,21.05230667,"massive",2023,2020,3698,3.35763931274414,0.0173052866011858,283.459075927734,6.81500864028931,5.18599271774292,"Mud to muddy Sand"
"3699",3699,"","","Stelletta rhaphidiophora","BESS-JH-2023","58J3","NCT",72.169935,21.05230667,"massive",2023,2020,3699,3.35763931274414,0.0173052866011858,283.459075927734,6.81500864028931,5.18599271774292,"Mud to muddy Sand"
"3700",3700,"","","Mycale (Mycale) lingua","BESS-JH-2023","58J3","NCT",72.169935,21.05230667,"massive",2023,2020,3700,3.35763931274414,0.0173052866011858,283.459075927734,6.81500864028931,5.18599271774292,"Mud to muddy Sand"
"3701",3701,"","","Craniella cranium","BESS-JH-2023","58J3","NCT",72.169935,21.05230667,"massive",2023,2020,3701,3.35763931274414,0.0173052866011858,283.459075927734,6.81500864028931,5.18599271774292,"Mud to muddy Sand"
"3702",3702,"","","Thenea muricata","BESS-JH-2023","58J3","NCT",72.169935,21.05230667,"massive",2023,2020,3702,3.35763931274414,0.0173052866011858,283.459075927734,6.81500864028931,5.18599271774292,"Mud to muddy Sand"
"3703",3703,"","","Stryphnus fortis","BESS-JH-2023","58J3","NCT",72.169935,21.05230667,"massive",2023,2020,3703,3.35763931274414,0.0173052866011858,283.459075927734,6.81500864028931,5.18599271774292,"Mud to muddy Sand"
"3704",3704,"","","Polymastia hemisphaerica","BESS-JH-2023","58J3","NCT",72.169935,21.05230667,"papillate",2023,2020,3704,3.35763931274414,0.0173052866011858,283.459075927734,6.81500864028931,5.18599271774292,"Mud to muddy Sand"
"3705",3705,"","","Polymastia grimaldii","BESS-JH-2023","58J3","NCT",72.169935,21.05230667,"papillate",2023,2020,3705,3.35763931274414,0.0173052866011858,283.459075927734,6.81500864028931,5.18599271774292,"Mud to muddy Sand"
"3706",3706,"","","Thenea levis","BESS-JH-2023","58J3","NCT",72.169935,21.05230667,"massive",2023,2020,3706,3.35763931274414,0.0173052866011858,283.459075927734,6.81500864028931,5.18599271774292,"Mud to muddy Sand"
"3707",3707,"","","Thenea muricata","BESS-JH-2023","58J3","NCT",72.25025833,22.80177417,"massive",2023,2020,3707,4.88541793823242,0.0337108075618744,283.265838623047,6.71435499191284,5.56710386276245,"Mud to muddy Sand"
"3708",3708,"","","Craniella polyura","BESS-JH-2023","58J3","NCT",72.25025833,22.80177417,"massive",2023,2020,3708,4.88541793823242,0.0337108075618744,283.265838623047,6.71435499191284,5.56710386276245,"Mud to muddy Sand"
"3709",3709,"","","Craniella cranium","BESS-JH-2023","58J3","NCT",72.25025833,22.80177417,"massive",2023,2020,3709,4.88541793823242,0.0337108075618744,283.265838623047,6.71435499191284,5.56710386276245,"Mud to muddy Sand"
"3710",3710,"","","Polymastia","BESS-JH-2023","58J3","NCT",72.25025833,22.80177417,"papillate",2023,2020,3710,4.88541793823242,0.0337108075618744,283.265838623047,6.71435499191284,5.56710386276245,"Mud to muddy Sand"
"3711",3711,"","","Geodia macandrewii","BESS-JH-2023","58J3","NCT",72.25025833,22.80177417,"massive",2023,2020,3711,4.88541793823242,0.0337108075618744,283.265838623047,6.71435499191284,5.56710386276245,"Mud to muddy Sand"
"3712",3712,"","","Mycale (Mycale) lingua","BESS-JH-2023","58J3","NCT",72.25025833,22.80177417,"massive",2023,2020,3712,4.88541793823242,0.0337108075618744,283.265838623047,6.71435499191284,5.56710386276245,"Mud to muddy Sand"
"3713",3713,"","","Thenea muricata","BESS-JH-2023","58J3","NCT",72.79703083,22.4935725,"massive",2023,2020,3713,3.92014312744141,0.0170843861997128,284.665496826172,6.9103102684021,3.9091956615448,"Mud to muddy Sand"
"3714",3714,"","","Thenea","BESS-JH-2023","58J3","NCT",72.79703083,22.4935725,"massive",2023,2020,3714,3.92014312744141,0.0170843861997128,284.665496826172,6.9103102684021,3.9091956615448,"Mud to muddy Sand"
"3715",3715,"","","Polymastia grimaldii","BESS-JH-2023","58J3","NCT",72.79703083,22.4935725,"papillate",2023,2020,3715,3.92014312744141,0.0170843861997128,284.665496826172,6.9103102684021,3.9091956615448,"Mud to muddy Sand"
"3716",3716,"","","Polymastia hemisphaerica","BESS-JH-2023","58J3","NCT",72.79703083,22.4935725,"papillate",2023,2020,3716,3.92014312744141,0.0170843861997128,284.665496826172,6.9103102684021,3.9091956615448,"Mud to muddy Sand"
"3717",3717,"","","Mycale (Mycale) lingua","BESS-JH-2023","58J3","NCT",72.79703083,22.4935725,"massive",2023,2020,3717,3.92014312744141,0.0170843861997128,284.665496826172,6.9103102684021,3.9091956615448,"Mud to muddy Sand"
"3718",3718,"","","Geodia barretti","BESS-JH-2023","58J3","NCT",72.73351167,20.62483417,"massive",2023,2020,3718,6.25347518920898,0.0130773829296231,287.672637939453,6.75002670288086,4.00386667251587,"Mud to muddy Sand"
"3719",3719,"","","Thenea muricata","BESS-JH-2023","58J3","NCT",72.73351167,20.62483417,"massive",2023,2020,3719,6.25347518920898,0.0130773829296231,287.672637939453,6.75002670288086,4.00386667251587,"Mud to muddy Sand"
"3720",3720,"","","Polymastia hemisphaerica","BESS-JH-2023","58J3","NCT",72.73351167,20.62483417,"papillate",2023,2020,3720,6.25347518920898,0.0130773829296231,287.672637939453,6.75002670288086,4.00386667251587,"Mud to muddy Sand"
"3721",3721,"","","Craniella polyura","BESS-JH-2023","58J3","NCT",72.73351167,20.62483417,"massive",2023,2020,3721,6.25347518920898,0.0130773829296231,287.672637939453,6.75002670288086,4.00386667251587,"Mud to muddy Sand"
"3722",3722,"","","Geodia barretti","BESS-JH-2023","58J3","NCT",72.61789917,18.5786625,"massive",2023,2020,3722,1.71180725097656,0.0238731428980827,280.978118896484,6.39651107788086,5.56012153625488,"Mud to muddy Sand"
"3723",3723,"","","Geodia macandrewii","BESS-JH-2023","58J3","NCT",72.61789917,18.5786625,"massive",2023,2020,3723,1.71180725097656,0.0238731428980827,280.978118896484,6.39651107788086,5.56012153625488,"Mud to muddy Sand"
"3724",3724,"","","Mycale (Mycale) lingua","BESS-JH-2023","58J3","NCT",72.61789917,18.5786625,"massive",2023,2020,3724,1.71180725097656,0.0238731428980827,280.978118896484,6.39651107788086,5.56012153625488,"Mud to muddy Sand"
"3725",3725,"","","Polymastia hemisphaerica","BESS-JH-2023","58J3","NCT",72.61789917,18.5786625,"papillate",2023,2020,3725,1.71180725097656,0.0238731428980827,280.978118896484,6.39651107788086,5.56012153625488,"Mud to muddy Sand"
"3726",3726,"","","Thenea muricata","BESS-JH-2023","58J3","NCT",72.61789917,18.5786625,"massive",2023,2020,3726,1.71180725097656,0.0238731428980827,280.978118896484,6.39651107788086,5.56012153625488,"Mud to muddy Sand"
"3727",3727,"","","Polymastia arctica","BESS-JH-2023","58J3","NCT",72.61789917,18.5786625,"papillate",2023,2020,3727,1.71180725097656,0.0238731428980827,280.978118896484,6.39651107788086,5.56012153625488,"Mud to muddy Sand"
"3728",3728,"","","Polymastia andrica","BESS-JH-2023","58J3","NCT",72.61789917,18.5786625,"papillate",2023,2020,3728,1.71180725097656,0.0238731428980827,280.978118896484,6.39651107788086,5.56012153625488,"Mud to muddy Sand"
"3729",3729,"","","Geodia macandrewii","BESS-JH-2023","58J3","NCT",72.52236917,16.85073917,"massive",2023,2020,3729,4.93402862548828,0.043255303055048,277.648193359375,6.57403516769409,5.53843593597412,"Mud to muddy Sand"
"3730",3730,"","","Thenea valdiviae","BESS-JH-2023","58J3","NCT",72.52236917,16.85073917,"massive",2023,2020,3730,4.93402862548828,0.043255303055048,277.648193359375,6.57403516769409,5.53843593597412,"Mud to muddy Sand"
"3731",3731,"","","Thenea levis","BESS-JH-2023","58J3","NCT",72.52236917,16.85073917,"massive",2023,2020,3731,4.93402862548828,0.043255303055048,277.648193359375,6.57403516769409,5.53843593597412,"Mud to muddy Sand"
"3732",3732,"","","Craniella cranium","BESS-JH-2023","58J3","NCT",72.52236917,16.85073917,"massive",2023,2020,3732,4.93402862548828,0.043255303055048,277.648193359375,6.57403516769409,5.53843593597412,"Mud to muddy Sand"
"3733",3733,"","","Polymastia hemisphaerica","BESS-JH-2023","58J3","NCT",72.52236917,16.85073917,"papillate",2023,2020,3733,4.93402862548828,0.043255303055048,277.648193359375,6.57403516769409,5.53843593597412,"Mud to muddy Sand"
"3734",3734,"","","Polymastia grimaldii","BESS-JH-2023","58J3","NCT",72.52236917,16.85073917,"papillate",2023,2020,3734,4.93402862548828,0.043255303055048,277.648193359375,6.57403516769409,5.53843593597412,"Mud to muddy Sand"
"3735",3735,"","","Geodia macandrewii","BESS-JH-2023","58J3","NCT",73.05393917,16.27279583,"massive",2023,2020,3735,9.7743034362793,0.0167272631078959,282.209930419922,6.4099907875061,4.82111597061157,"Mud to muddy Sand"
"3736",3736,"","","Stelletta rhaphidiophora","BESS-JH-2023","58J3","NCT",73.05393917,16.27279583,"massive",2023,2020,3736,9.7743034362793,0.0167272631078959,282.209930419922,6.4099907875061,4.82111597061157,"Mud to muddy Sand"
"3737",3737,"","","Thenea valdiviae","BESS-JH-2023","58J3","NCT",73.05393917,16.27279583,"massive",2023,2020,3737,9.7743034362793,0.0167272631078959,282.209930419922,6.4099907875061,4.82111597061157,"Mud to muddy Sand"
"3738",3738,"","","Polymastia hemisphaerica","BESS-JH-2023","58J3","NCT",73.05393917,16.27279583,"papillate",2023,2020,3738,9.7743034362793,0.0167272631078959,282.209930419922,6.4099907875061,4.82111597061157,"Mud to muddy Sand"
"3739",3739,"","","Geodia barretti","BESS-JH-2023","58J3","NCT",73.19903417,18.42725917,"massive",2023,2020,3739,4.16319274902344,0.0245032552629709,288.815216064453,7.18268299102783,4.22087097167969,"Mud to muddy Sand"
"3740",3740,"","","Axinella infundibuliformis","BESS-JH-2023","58J3","NCT",73.19903417,18.42725917,"caliculate",2023,2020,3740,4.16319274902344,0.0245032552629709,288.815216064453,7.18268299102783,4.22087097167969,"Mud to muddy Sand"
"3741",3741,"","","Thenea valdiviae","BESS-JH-2023","58J3","NCT",73.19903417,18.42725917,"massive",2023,2020,3741,4.16319274902344,0.0245032552629709,288.815216064453,7.18268299102783,4.22087097167969,"Mud to muddy Sand"
"3742",3742,"","","Polymastia uberrima","BESS-JH-2023","58J3","NCT",73.19903417,18.42725917,"papillate",2023,2020,3742,4.16319274902344,0.0245032552629709,288.815216064453,7.18268299102783,4.22087097167969,"Mud to muddy Sand"
"3743",3743,"","","Polymastia hemisphaerica","BESS-JH-2023","58J3","NCT",73.19903417,18.42725917,"papillate",2023,2020,3743,4.16319274902344,0.0245032552629709,288.815216064453,7.18268299102783,4.22087097167969,"Mud to muddy Sand"
"3744",3744,"","","Polymastia grimaldii","BESS-JH-2023","58J3","NCT",73.31096917,20.41364917,"papillate",2023,2020,3744,2.26735687255859,0.00768502010032535,294.662414550781,7.29668378829956,2.88457560539246,"Mud to muddy Sand"
"3745",3745,"","","Thenea valdiviae","BESS-JH-2023","58J3","NCT",73.31096917,20.41364917,"massive",2023,2020,3745,2.26735687255859,0.00768502010032535,294.662414550781,7.29668378829956,2.88457560539246,"Mud to muddy Sand"
"3746",3746,"","","Craniella polyura","BESS-JH-2023","58J3","NCT",73.3974725,22.35623583,"massive",2023,2020,3746,0.843753814697266,0.00661991257220507,292.316802978516,7.59622573852539,3.14861822128296,"Mud to muddy Sand"
"3747",3747,"","","Polymastia grimaldii","BESS-JH-2023","58J3","NCT",73.3974725,22.35623583,"papillate",2023,2020,3747,0.843753814697266,0.00661991257220507,292.316802978516,7.59622573852539,3.14861822128296,"Mud to muddy Sand"
"3748",3748,"","","Polymastia andrica","BESS-JH-2023","58J3","NCT",73.3974725,22.35623583,"papillate",2023,2020,3748,0.843753814697266,0.00661991257220507,292.316802978516,7.59622573852539,3.14861822128296,"Mud to muddy Sand"
"3749",3749,"","","Polymastia grimaldii","BESS-JH-2023","58J3","NCT",74.04369917,23.93613583,"papillate",2023,2020,3749,2.61457824707031,0.0254138056188822,292.843780517578,7.38842964172363,2.93429589271545,"Mud to muddy Sand"
"3750",3750,"","","Polymastia thielei","BESS-JH-2023","58J3","NCT",73.96790417,21.85813333,"papillate",2023,2020,3750,19.15625,0.065880760550499,294.475372314453,7.21438550949097,2.95116186141968,"Mud to muddy Sand"
"3751",3751,"","","Thenea valdiviae","BESS-JH-2023","58J3","NCT",73.96790417,21.85813333,"massive",2023,2020,3751,19.15625,0.065880760550499,294.475372314453,7.21438550949097,2.95116186141968,"Mud to muddy Sand"
"3752",3752,"","","Craniella cranium","BESS-JH-2023","58J3","NCT",73.96790417,21.85813333,"massive",2023,2020,3752,19.15625,0.065880760550499,294.475372314453,7.21438550949097,2.95116186141968,"Mud to muddy Sand"
"3753",3753,"","","Craniella polyura","BESS-JH-2023","58J3","NCT",73.96790417,21.85813333,"massive",2023,2020,3753,19.15625,0.065880760550499,294.475372314453,7.21438550949097,2.95116186141968,"Mud to muddy Sand"
"3754",3754,"","","Polymastia grimaldii","BESS-JH-2023","58J3","NCT",73.96790417,21.85813333,"papillate",2023,2020,3754,19.15625,0.065880760550499,294.475372314453,7.21438550949097,2.95116186141968,"Mud to muddy Sand"
"3755",3755,"","","Polymastia hemisphaerica","BESS-JH-2023","58J3","NCT",73.96790417,21.85813333,"papillate",2023,2020,3755,19.15625,0.065880760550499,294.475372314453,7.21438550949097,2.95116186141968,"Mud to muddy Sand"
"3756",3756,"","","Mycale (Mycale) lingua","BESS-JH-2023","58J3","NCT",73.96790417,21.85813333,"massive",2023,2020,3756,19.15625,0.065880760550499,294.475372314453,7.21438550949097,2.95116186141968,"Mud to muddy Sand"
"3757",3757,"","","Mycale (Mycale) lingua","BESS-JH-2023","58J3","NCT",73.85207,19.81262333,"massive",2023,2020,3757,33.7951354980469,0.0355693884193897,305.510070800781,5.57306146621704,3.90210270881653,"Mixed sediment"
"3758",3758,"","","Craniella polyura","BESS-JH-2023","58J3","NCT",73.757795,17.88561,"massive",2023,2020,3758,14.8958320617676,0.0386669300496578,300.279174804688,5.85449361801147,4.00720930099487,"Mixed sediment"
"3759",3759,"","","Polymastia hemisphaerica","BESS-JH-2023","58J3","NCT",73.6306,15.82970917,"papillate",2023,2020,3759,2.28125,0.0524037964642048,285.906463623047,6.48238611221313,4.11608552932739,"Mud to muddy Sand"
"3760",3760,"","","Craniella polyura","BESS-JH-2023","58J3","NCT",73.6306,15.82970917,"massive",2023,2020,3760,2.28125,0.0524037964642048,285.906463623047,6.48238611221313,4.11608552932739,"Mud to muddy Sand"
"3761",3761,"","","Polymastia uberrima","BESS-JH-2023","58J3","NCT",73.6306,15.82970917,"papillate",2023,2020,3761,2.28125,0.0524037964642048,285.906463623047,6.48238611221313,4.11608552932739,"Mud to muddy Sand"
"3762",3762,"","","Polymastia andrica","BESS-JH-2023","58J3","NCT",73.6306,15.82970917,"papillate",2023,2020,3762,2.28125,0.0524037964642048,285.906463623047,6.48238611221313,4.11608552932739,"Mud to muddy Sand"
"3763",3763,"","","Thenea valdiviae","BESS-JH-2023","58J3","NCT",73.6306,15.82970917,"massive",2023,2020,3763,2.28125,0.0524037964642048,285.906463623047,6.48238611221313,4.11608552932739,"Mud to muddy Sand"
"3764",3764,"","","Mycale (Mycale) lingua","BESS-JH-2023","58J3","NCT",73.6306,15.82970917,"massive",2023,2020,3764,2.28125,0.0524037964642048,285.906463623047,6.48238611221313,4.11608552932739,"Mud to muddy Sand"
"3765",3765,"","","Polymastia uberrima","BESS-JH-2023","58J3","NCT",75.19813417,23.44246083,"papillate",2023,2020,3765,3.70833492279053,0.0110961813479662,307.798126220703,6.67682266235352,0.626733779907227,"Mixed sediment"
"3766",3766,"","","Craniella polyura","BESS-JH-2023","58J3","NCT",75.37100583,14.64715917,"massive",2023,2020,3766,24.347225189209,0.124017879366875,287.533721923828,6.00104808807373,4.25207328796387,"Mud to muddy Sand"
"3767",3767,"","","Thenea","BESS-JH-2023","58J3","NCT",75.37100583,14.64715917,"massive",2023,2020,3767,24.347225189209,0.124017879366875,287.533721923828,6.00104808807373,4.25207328796387,"Mud to muddy Sand"
"3768",3768,"","","Polymastia grimaldii","BESS-JH-2023","58J3","NCT",75.46831,16.22653583,"papillate",2023,2020,3768,23.7048625946045,0.0313684120774269,297.582946777344,5.35498332977295,4.23112630844116,"Mud to muddy Sand"
"3769",3769,"","","Craniella polyura","BESS-JH-2023","58J3","NCT",75.46831,16.22653583,"massive",2023,2020,3769,23.7048625946045,0.0313684120774269,297.582946777344,5.35498332977295,4.23112630844116,"Mud to muddy Sand"
"3770",3770,"","","Craniella polyura","BESS-JH-2023","58J3","NCT",76.8222425,19.98952833,"massive",2023,2020,3770,11.5104179382324,0.0191434994339943,304.10888671875,5.89715433120728,1.60352790355682,"Mud to muddy Sand"
"3771",3771,"","","Craniella polyura","BESS-JH-2023","58J3","NCT",77.25145417,19.69157833,"massive",2023,2020,3771,14.7604160308838,0.0024291374720633,303.206207275391,5.66828298568726,-0.792858064174652,NA
"3772",3772,"","","Craniella polyura","BESS-JH-2023","58J3","NCT",76.72148167,18.2927975,"massive",2023,2020,3772,24.5659713745117,0.00328104943037033,303.553771972656,5.49692487716675,2.15906143188477,"Coarse-grained sediment"
"3773",3773,"","","Craniella polyura","BESS-JH-2023","58J3","NCT",76.12047833,18.0250925,"massive",2023,2020,3773,10.5520820617676,0.0284599233418703,298.934509277344,5.6496057510376,3.04997491836548,"Mud to muddy Sand"
"3774",3774,"","","Polymastia grimaldii","BESS-JH-2023","58J3","NCT",75.98543833,15.56961083,"papillate",2023,2020,3774,4.45138931274414,0.0148935932666063,293.572875976562,5.93689250946045,3.09204077720642,"Mud to muddy Sand"
"3775",3775,"","","Craniella polyura","BESS-JH-2023","58J3","NCT",75.98543833,15.56961083,"massive",2023,2020,3775,4.45138931274414,0.0148935932666063,293.572875976562,5.93689250946045,3.09204077720642,"Mud to muddy Sand"
"3776",3776,"","","Mycale (Mycale) lingua","BESS-JH-2023","58J3","NCT",75.90281417,14.427045,"massive",2023,2020,3776,15.0729141235352,0.0983203053474426,291.021087646484,5.64356756210327,3.95283317565918,"Mud to muddy Sand"
"3777",3777,"","","Thenea muricata","BESS-JH-2023","58J3","NCT",75.90281417,14.427045,"massive",2023,2020,3777,15.0729141235352,0.0983203053474426,291.021087646484,5.64356756210327,3.95283317565918,"Mud to muddy Sand"
"3778",3778,"","","Craniella cranium","BESS-JH-2023","58J3","NCT",75.90281417,14.427045,"massive",2023,2020,3778,15.0729141235352,0.0983203053474426,291.021087646484,5.64356756210327,3.95283317565918,"Mud to muddy Sand"
"3779",3779,"","","Polymastia hemisphaerica","BESS-JH-2023","58J3","NCT",75.90281417,14.427045,"papillate",2023,2020,3779,15.0729141235352,0.0983203053474426,291.021087646484,5.64356756210327,3.95283317565918,"Mud to muddy Sand"
"3780",3780,"","","Polymastia uberrima","BESS-JH-2023","58J3","NCT",75.90281417,14.427045,"papillate",2023,2020,3780,15.0729141235352,0.0983203053474426,291.021087646484,5.64356756210327,3.95283317565918,"Mud to muddy Sand"
"3781",3781,"","","Mycale (Mycale) lingua","BESS-JH-2023","58J3","NCT",76.55127333,14.83978,"massive",2023,2020,3781,33.256950378418,0.0284590274095535,301.552795410156,5.13781213760376,3.70406317710876,"Coarse-grained sediment"
"3782",3782,"","","Thenea muricata","BESS-JH-2023","58J3","NCT",76.60798583,13.76276917,"massive",2023,2020,3782,157.42707824707,0.162975057959557,293.294921875,5.43875694274902,4.31936454772949,"Mixed sediment"
"3783",3783,"","","Craniella zetlandica","BESS-JH-2023","58J3","NCT",76.60798583,13.76276917,"massive",2023,2020,3783,157.42707824707,0.162975057959557,293.294921875,5.43875694274902,4.31936454772949,"Mixed sediment"
"3784",3784,"","","Polymastia arctica","BESS-JH-2023","58J3","NCT",76.60798583,13.76276917,"papillate",2023,2020,3784,157.42707824707,0.162975057959557,293.294921875,5.43875694274902,4.31936454772949,"Mixed sediment"
"3785",3785,"","","Polymastia arctica","BESS-JH-2023","58J3","NCT",76.9435675,12.66516417,"papillate",2023,2020,3785,180.743057250977,0.128024965524673,292.799224853516,5.59034156799316,4.12609815597534,NA
"3786",3786,"","","Mycale (Mycale) lingua","BESS-JH-2023","58J3","NCT",76.9435675,12.66516417,"massive",2023,2020,3786,180.743057250977,0.128024965524673,292.799224853516,5.59034156799316,4.12609815597534,NA
"3787",3787,"","","Thenea muricata","BESS-JH-2023","58J3","NCT",76.9435675,12.66516417,"massive",2023,2020,3787,180.743057250977,0.128024965524673,292.799224853516,5.59034156799316,4.12609815597534,NA
"3788",3788,"","","Craniella cranium","BESS-JH-2023","58J3","NCT",76.9435675,12.66516417,"massive",2023,2020,3788,180.743057250977,0.128024965524673,292.799224853516,5.59034156799316,4.12609815597534,NA
"3789",3789,"","","Craniella zetlandica","BESS-JH-2023","58J3","NCT",76.9435675,12.66516417,"massive",2023,2020,3789,180.743057250977,0.128024965524673,292.799224853516,5.59034156799316,4.12609815597534,NA
"3790",3790,"","","Polymastia uberrima","BESS-JH-2023","58J3","NCT",76.9435675,12.66516417,"papillate",2023,2020,3790,180.743057250977,0.128024965524673,292.799224853516,5.59034156799316,4.12609815597534,NA
"3791",3791,"","","Polymastia andrica","BESS-JH-2023","58J3","NCT",76.9435675,12.66516417,"papillate",2023,2020,3791,180.743057250977,0.128024965524673,292.799224853516,5.59034156799316,4.12609815597534,NA
"3792",3792,"","","Polymastia grimaldii","BESS-JH-2023","58J3","NCT",77.30722417,12.47516917,"papillate",2023,2020,3792,5.42014312744141,0.0216868091374636,307.466400146484,5.50282764434814,2.37706995010376,NA
"3793",3793,"","","Mycale (Mycale) lingua","BESS-JH-2023","58J3","NCT",77.3498575,11.36045167,"massive",2023,2020,3793,96.5486145019531,0.174688071012497,291.867218017578,5.67331075668335,3.95242786407471,NA
"3794",3794,"","","Polymastia","BESS-JH-2023","58J3","NCT",77.69702,12.0279425,"papillate",2023,2020,3794,8.65277671813965,0.0150888524949551,306.287384033203,5.08669328689575,3.35807108879089,NA
"3795",3795,"","","Craniella cranium","BESS-JH-2023","58J3","NCT",77.7176625,10.5685225,"massive",2023,2020,3795,114.815971374512,0.138898909091949,295.416198730469,5.40612316131592,3.97541880607605,NA
"3796",3796,"","","Polymastia hemisphaerica","BESS-JH-2023","58J3","NCT",77.7176625,10.5685225,"papillate",2023,2020,3796,114.815971374512,0.138898909091949,295.416198730469,5.40612316131592,3.97541880607605,NA
"3797",3797,"","","Polymastia andrica","BESS-JH-2023","58J3","NCT",77.7176625,10.5685225,"papillate",2023,2020,3797,114.815971374512,0.138898909091949,295.416198730469,5.40612316131592,3.97541880607605,NA
"3798",3798,"","","Polymastia uberrima","BESS-JH-2023","58J3","NCT",77.7176625,10.5685225,"papillate",2023,2020,3798,114.815971374512,0.138898909091949,295.416198730469,5.40612316131592,3.97541880607605,NA
"3799",3799,"","","Thenea muricata","BESS-JH-2023","58J3","NCT",78.10051167,10.60856833,"massive",2023,2020,3799,19.7222232818604,0.0197688769549131,303.875335693359,5.34490776062012,3.23305726051331,NA
"3800",3800,"","","Polymastia grimaldii","BESS-JH-2023","58J3","NCT",78.10051167,10.60856833,"papillate",2023,2020,3800,19.7222232818604,0.0197688769549131,303.875335693359,5.34490776062012,3.23305726051331,NA
